Order_id,O_lng,O_lat,S_lng,S_lat,L_lng,L_lat,D_lng,D_lat,Start_time,Arrive_store_time,Delivery_start_time,End_time
order_6,114.03471292922441,22.556131929224406,114.039283,22.560702,114.057642,22.576955,114.05848203738337,22.57990103738337,11:2:0,11:4:0,11:4:0,11:8:0
order_0,114.041054258268,22.562473258268003,114.039283,22.560702,114.050237,22.571091,114.0524971503013,22.573916150301308,11:43:0,11:43:0,11:43:0,11:46:0
order_14,114.04318778477784,22.565290784777847,114.039283,22.560702,114.057642,22.576955,114.05403211179122,22.57613511179122,11:53:0,11:54:0,11:54:0,11:59:0
order_9,114.04277087933816,22.564189879338166,114.039283,22.560702,114.057642,22.576955,114.05550795570748,22.576926955707485,11:54:0,11:55:0,11:55:0,12:0:0
order_4,114.04248105027776,22.56458405027776,114.039283,22.560702,114.024101,22.541183,114.01937717033532,22.54148017033533,11:58:0,11:59:0,11:59:0,12:4:0
order_18,114.04256510171606,22.56466810171607,114.039283,22.560702,114.017663,22.536455,114.01586749329822,22.537970493298214,11:59:0,12:0:0,12:0:0,12:6:0
order_17,114.03470047464882,22.55611947464881,114.038287,22.56039,114.024101,22.541183,114.02390205916495,22.54532105916495,11:2:0,11:3:0,11:3:0,11:8:0
order_8,114.03522897337545,22.55664797337546,114.038287,22.56039,114.017663,22.536455,114.0166333330259,22.538052333025895,11:6:0,11:7:0,11:7:0,11:13:0
order_2,114.03524522376108,22.55734822376108,114.038287,22.56039,114.057642,22.576955,114.0543946295735,22.576497629573495,11:12:0,11:13:0,11:13:0,11:17:0
order_11,113.81660735582524,22.666245355825236,113.818955,22.668593,113.839157,22.690317,113.84190000372648,22.69153800372648,11:16:0,11:17:0,11:17:0,11:22:0
order_7,113.82375499365325,22.67339299365325,113.818955,22.668593,113.834325,22.687901,113.83543362047007,22.685071620470065,11:16:0,11:18:0,11:18:0,11:22:0
order_13,113.81738540415964,22.667023404159632,113.818955,22.668593,113.834325,22.687901,113.83380085538597,22.683438855385976,11:21:0,11:21:0,11:21:0,11:26:0
order_3,114.37299845346423,22.744630453464236,114.373626,22.745258,114.400477,22.768351,114.39723406331716,22.76886606331715,11:27:0,11:27:0,11:27:0,11:33:0
order_15,114.37334138825456,22.74497338825456,114.373626,22.745258,114.400477,22.768351,114.39726487976073,22.76889687976072,11:30:0,11:30:0,11:30:0,11:36:0
order_5,114.373316722107,22.74494872210701,114.373626,22.745258,114.400477,22.768351,114.39891866917331,22.770550669173314,11:30:0,11:30:0,11:31:0,11:37:0
order_12,114.37637537245637,22.748007372456364,114.373626,22.745258,114.357539,22.723846,114.35511410149574,22.726746101495742,11:49:0,11:50:0,11:50:0,11:55:0
order_1,114.37671915594973,22.74835115594973,114.373626,22.745258,114.400477,22.768351,114.39822663106352,22.769858631063517,11:51:0,11:52:0,11:52:0,11:58:0
order_10,113.94642087379597,22.516579873795965,113.945762,22.515921,113.971317,22.5392,113.97169954255982,22.54185854255982,11:36:0,11:36:0,11:36:0,11:42:0
order_16,113.94787847621508,22.518037476215078,113.945762,22.515921,113.964866,22.5382,113.96734365597315,22.537502655973153,11:45:0,11:45:0,11:45:0,11:51:0
order_19,113.9493710609841,22.5195300609841,113.945762,22.515921,113.964806,22.53218,113.96327902005036,22.533438020050365,11:55:0,11:56:0,11:56:0,12:1:0
