Order_id,O_lng,O_lat,S_lng,S_lat,L_lng,L_lat,D_lng,D_lat,Start_time,Arrive_store_time,Delivery_start_time,End_time
order_11,114.22400232458375,22.685881324583747,114.228848,22.690727000000003,114.214207,22.671625,114.21416610734953,22.676045107349523,11:0:0,11:2:0,11:2:0,11:6:0
order_61,114.22391755027952,22.685796550279534,114.228848,22.690727000000003,114.242618,22.703535,114.24471720679794,22.706596206797943,11:0:0,11:2:0,11:3:0,11:6:0
order_56,114.2242351619126,22.68611416191261,114.228848,22.690727000000003,114.247992,22.71138,114.25038082384859,22.712259823848584,11:2:0,11:4:0,11:4:0,11:9:0
order_43,114.22440007246017,22.686279072460174,114.228848,22.690727000000003,114.214207,22.671625,114.21275020403831,22.67462920403832,11:3:0,11:5:0,11:5:0,11:9:0
order_4,114.22413830665711,22.686017306657117,114.228848,22.690727000000003,114.214207,22.671625,114.2108069070704,22.67268590707041,11:1:0,11:3:0,11:6:0,11:10:0
order_16,114.22399493589519,22.68587393589519,114.228848,22.690727000000003,114.242618,22.703535,114.24331214922768,22.70519114922768,11:0:0,11:2:0,11:7:0,11:10:0
order_3,114.22421131512166,22.686090315121664,114.228848,22.690727000000003,114.242618,22.703535,114.24427892591821,22.70615792591821,11:2:0,11:4:0,11:8:0,11:11:0
order_70,114.2241948898973,22.686073889897315,114.228848,22.690727000000003,114.201352,22.667059,114.20462879663674,22.666507796636747,11:2:0,11:4:0,11:9:0,11:15:0
order_51,114.23150897508827,22.69338797508828,114.228848,22.690727000000003,114.247992,22.71138,114.24895198327961,22.710830983279607,11:49:0,11:50:0,11:50:0,11:55:0
order_64,114.23154353512484,22.693422535124842,114.228848,22.690727000000003,114.247992,22.71138,114.24822530377762,22.710104303777623,11:49:0,11:50:0,11:51:0,11:56:0
order_78,114.13378545507013,22.565060455070117,114.138046,22.569321,114.118461,22.546147,114.11638086016491,22.5476558601649,11:4:0,11:5:0,11:5:0,11:11:0
order_29,114.1336714787505,22.5649464787505,114.138046,22.569321,114.113451,22.539579,114.11186681487614,22.543141814876133,11:4:0,11:5:0,11:6:0,11:13:0
order_40,114.13375673155755,22.565031731557553,114.138046,22.569321,114.118461,22.546147,114.11622216016954,22.547497160169534,11:4:0,11:5:0,11:7:0,11:13:0
order_31,114.13421786599373,22.565492865993733,114.138046,22.569321,114.123092,22.552098,114.12242272942761,22.55369772942761,11:7:0,11:8:0,11:8:0,11:13:0
order_5,114.13375873008819,22.56503373008818,114.138046,22.569321,114.123092,22.552098,114.12124215637576,22.552517156375746,11:4:0,11:5:0,11:9:0,11:14:0
order_28,114.13420764983367,22.565482649833662,114.138046,22.569321,114.109956,22.547767,114.11342900846131,22.54470400846131,11:7:0,11:8:0,11:10:0,11:17:0
order_93,114.13399841099638,22.56527341099638,114.138046,22.569321,114.123092,22.552098,114.12216757587859,22.553442575878595,11:6:0,11:7:0,11:11:0,11:16:0
order_30,114.13419144606634,22.565466446066328,114.138046,22.569321,114.123092,22.552098,114.12354158395408,22.55481658395407,11:7:0,11:8:0,11:12:0,11:17:0
order_92,114.1338693286052,22.5651443286052,114.138046,22.569321,114.118461,22.546147,114.11486467811103,22.546139678111032,11:5:0,11:6:0,11:13:0,11:19:0
order_65,114.14011787146747,22.57139287146746,114.138046,22.569321,114.123092,22.552098,114.12302013053558,22.55429513053558,11:45:0,11:45:0,11:45:0,11:50:0
order_67,114.14091493285387,22.572189932853867,114.138046,22.569321,114.109956,22.547767,114.11305515718924,22.54433015718923,11:50:0,11:51:0,11:51:0,11:57:0
order_80,114.11931087162199,22.674212871622004,114.122954,22.677856,114.100752,22.656017,114.09860473022106,22.653506730221064,11:8:0,11:9:0,11:9:0,11:15:0
order_85,114.11945211433445,22.674354114334452,114.122954,22.677856,114.100752,22.656017,114.10160736189772,22.656509361897726,11:9:0,11:10:0,11:10:0,11:16:0
order_55,114.11938334324934,22.674285343249352,114.122954,22.677856,114.140676,22.699641,114.14434613384168,22.69924813384169,11:9:0,11:10:0,11:11:0,11:16:0
order_17,114.12769266672582,22.682594666725826,114.122954,22.677856,114.134954,22.695433,114.13797714065616,22.69287914065617,11:10:0,11:12:0,11:12:0,11:16:0
order_86,114.11940510778773,22.674307107787726,114.122954,22.677856,114.100752,22.656017,114.09821537492967,22.65311737492968,11:9:0,11:10:0,11:13:0,11:19:0
order_32,114.12558850549328,22.680490505493296,114.122954,22.677856,114.142459,22.694497,114.14349177144648,22.69839377144649,11:48:0,11:49:0,11:49:0,11:53:0
order_68,114.1270202127107,22.681922212710717,114.122954,22.677856,114.134954,22.695433,114.1386602574468,22.693562257446807,11:58:0,11:59:0,11:59:0,12:3:0
order_21,114.12739070928365,22.682292709283658,114.122954,22.677856,114.100752,22.656017,114.09910046807327,22.654002468073283,12:0:0,12:2:0,12:2:0,12:7:0
order_23,114.05227523436778,22.615661234367778,114.055249,22.618635,114.073208,22.633845,114.0706348615746,22.634020861574605,11:12:0,11:13:0,11:13:0,11:17:0
