Order_id,O_lng,O_lat,S_lng,S_lat,L_lng,L_lat,D_lng,D_lat,Start_time,Arrive_store_time,Delivery_start_time,End_time
order_17,113.89760979086729,22.573341790867296,113.902394,22.578126,113.893833,22.565983,113.889177617054,22.564909617054006,11:1:0,11:3:0,11:3:0,11:5:0
order_16,113.89791781785976,22.57364981785976,113.902394,22.578126,113.888657,22.559798,113.88614769857901,22.56187969857901,11:3:0,11:5:0,11:5:0,11:9:0
order_12,113.89862577388232,22.57435777388232,113.902394,22.578126,113.9125,22.591037,113.9162036521244,22.591935652124395,11:7:0,11:8:0,11:8:0,11:11:0
order_18,113.90637615814896,22.58303715814897,113.902394,22.578126,113.888657,22.559798,113.88411755503947,22.560778555039473,11:38:0,11:40:0,11:40:0,11:44:0
order_8,113.80286972947076,22.685749729470754,113.806492,22.689372,113.82522,22.709887,113.82934814441928,22.71222814441928,11:8:0,11:9:0,11:9:0,11:14:0
order_5,113.80323182713764,22.68611182713763,113.806492,22.689372,113.82522,22.709887,113.82472715649864,22.70760715649864,11:11:0,11:12:0,11:12:0,11:17:0
order_6,113.8037170117953,22.686597011795286,113.806492,22.689372,113.829255,22.716363,113.8318303005163,22.7147103005163,11:14:0,11:15:0,11:15:0,11:21:0
order_2,113.80839058155306,22.691270581553052,113.806492,22.689372,113.829255,22.716363,113.8325956427528,22.715475642752804,11:44:0,11:44:0,11:44:0,11:51:0
order_4,114.13074792426707,22.545226924267077,114.132572,22.547051,114.144848,22.564499,114.14667520740944,22.561154207409444,11:20:0,11:20:0,11:20:0,11:24:0
order_10,114.13094811733265,22.54542711733266,114.132572,22.547051,114.144848,22.564499,114.14770065061215,22.562179650612155,11:21:0,11:21:0,11:21:0,11:25:0
order_9,114.13682324081103,22.551302240811026,114.132572,22.547051,114.144848,22.564499,114.1478363143888,22.562315314388808,11:59:0,12:0:0,12:0:0,12:4:0
order_1,114.37906982795221,22.745684827952207,114.380108,22.746723,114.367614,22.731624,114.3634972472353,22.730112247235297,11:25:0,11:25:0,11:25:0,11:28:0
order_0,114.37985370678689,22.746468706786885,114.380108,22.746723,114.400477,22.768351,114.40139096231313,22.768005962313122,11:30:0,11:30:0,11:30:0,11:35:0
order_13,114.3842291188165,22.750844118816502,114.380108,22.746723,114.357539,22.723846,114.35549766716622,22.722112667166215,11:58:0,11:59:0,11:59:0,12:5:0
order_19,113.89752369041886,22.573255690418858,113.901838,22.578499,113.880421,22.550878,113.87951138917671,22.555243389176713,11:0:0,11:2:0,11:2:0,11:8:0
order_15,113.89803330580041,22.573765305800414,113.901838,22.578499,113.880421,22.550878,113.87786458091253,22.553596580912536,11:4:0,11:5:0,11:5:0,11:12:0
order_11,113.89833836776228,22.574070367762275,113.901838,22.578499,113.888657,22.559798,113.88806170039439,22.56379370039439,11:6:0,11:7:0,11:7:0,11:11:0
order_7,113.90192826162247,22.57858926162248,113.901838,22.578499,113.9125,22.591037,113.91642569076073,22.593086690760735,11:32:0,11:32:0,11:32:0,11:34:0
order_14,113.9065370903136,22.58319809031361,113.901838,22.578499,113.881279,22.56337,113.88231809916033,22.55897909916033,11:35:0,11:37:0,11:37:0,11:41:0
order_3,113.90651609368533,22.583177093685325,113.901838,22.578499,113.881279,22.56337,113.88335086564817,22.56001186564817,11:37:0,11:39:0,11:39:0,11:43:0
