Order_id,O_lng,O_lat,S_lng,S_lat,L_lng,L_lat,D_lng,D_lat,Start_time,Arrive_store_time,Delivery_start_time,End_time
order_58,114.15073011612084,22.60200311612084,114.15531,22.606583,114.132961,22.587161,114.13740049694059,22.588673496940583,11:2:0,11:4:0,11:4:0,11:9:0
order_16,114.15090570376634,22.602178703766334,114.15531,22.606583,114.132961,22.587161,114.13205078519348,22.583323785193482,11:3:0,11:4:0,11:5:0,11:10:0
order_30,114.14741719139819,22.60833919139819,114.15531,22.606583,114.124471,22.587749,114.12678071499403,22.587702714994027,11:8:0,11:10:0,11:10:0,11:16:0
order_54,114.14756359967664,22.608485599676644,114.15531,22.606583,114.124471,22.587749,114.12476006736807,22.585682067368072,11:9:0,11:11:0,11:11:0,11:17:0
order_35,114.14771613744914,22.60863813744913,114.15531,22.606583,114.175487,22.637052,114.17686066209671,22.637782662096715,11:10:0,11:12:0,11:12:0,11:19:0
order_57,114.14785826041695,22.608780260416953,114.15531,22.606583,114.134913,22.601031,114.13732271690897,22.598244716908972,11:11:0,11:13:0,11:13:0,11:17:0
order_32,114.14784236809263,22.608764368092626,114.15531,22.606583,114.175487,22.637052,114.17483711431814,22.635759114318137,11:11:0,11:13:0,11:14:0,11:21:0
order_6,114.14784456944304,22.60876656944303,114.15531,22.606583,114.175487,22.637052,114.17601202151074,22.63693402151075,11:11:0,11:13:0,11:15:0,11:22:0
order_18,114.1553265293958,22.606599529395798,114.15531,22.606583,114.132961,22.587161,114.1352581330764,22.586531133076406,11:32:0,11:32:0,11:32:0,11:37:0
order_13,114.15548290218925,22.60675590218925,114.15531,22.606583,114.132961,22.587161,114.13655938508433,22.587832385084322,11:33:0,11:33:0,11:33:0,11:38:0
order_15,114.15599541996575,22.607268419965745,114.15531,22.606583,114.132961,22.587161,114.13435720284866,22.58563020284866,11:36:0,11:36:0,11:36:0,11:41:0
order_52,114.1101417728117,22.5399687728117,114.114264,22.544091,114.136533,22.566011,114.13421367419798,22.56404067419797,11:5:0,11:6:0,11:6:0,11:12:0
order_3,114.1104574733948,22.540284473394795,114.114264,22.544091,114.136533,22.566011,114.13330151535945,22.56312851535945,11:7:0,11:8:0,11:8:0,11:14:0
order_14,114.11039891610372,22.540225916103715,114.114264,22.544091,114.130321,22.558473,114.13066852726828,22.560495527268277,11:7:0,11:8:0,11:9:0,11:13:0
