Order_id,O_lng,O_lat,S_lng,S_lat,L_lng,L_lat,D_lng,D_lat,Start_time,Arrive_store_time,Delivery_start_time,End_time
order_3,113.88355032777551,22.547726327775514,113.888285,22.552461,113.91331,22.577058,113.91289860989504,22.57707460989504,11:1:0,11:3:0,11:3:0,11:9:0
order_4,113.88374879711998,22.547924797119983,113.888285,22.552461,113.906597,22.57174,113.90539000057285,22.569566000572856,11:2:0,11:4:0,11:4:0,11:8:0
order_1,113.88517694604016,22.549352946040162,113.888285,22.552461,113.902057,22.564742,113.90387186440044,22.56804786440044,11:12:0,11:13:0,11:13:0,11:16:0
order_5,113.88575222842438,22.54992822842438,113.888285,22.552461,113.91331,22.577058,113.91141271861513,22.57558871861513,11:15:0,11:16:0,11:16:0,11:22:0
order_2,113.8917323159928,22.555908315992806,113.888285,22.552461,113.91331,22.577058,113.91161131865387,22.57578731865388,11:54:0,11:55:0,11:55:0,12:1:0
order_9,113.89226220919606,22.556438209196074,113.888285,22.552461,113.91331,22.577058,113.91295771984716,22.577133719847165,11:57:0,11:58:0,11:58:0,12:5:0
order_0,114.11389407357815,22.54372107357815,114.114264,22.544091,114.136533,22.566011,114.13657130567313,22.56639830567313,11:29:0,11:29:0,11:29:0,11:34:0
order_7,114.11387695960671,22.54370395960671,114.114264,22.544091,114.130321,22.558473,114.13184201100863,22.56166901100862,11:29:0,11:29:0,11:30:0,11:33:0
order_8,114.11787728079409,22.54770428079409,114.114264,22.544091,114.136533,22.566011,114.13747465787675,22.56730165787675,11:55:0,11:56:0,11:56:0,12:2:0
order_6,114.03657630678813,22.61938130678813,114.035566,22.618371,114.048529,22.631614,114.05173090861011,22.63453590861011,11:38:0,11:38:0,11:38:0,11:41:0
