Order_id,O_lng,O_lat,S_lng,S_lat,L_lng,L_lat,D_lng,D_lat,Start_time,Arrive_store_time,Delivery_start_time,End_time
order_38,114.10139723734794,22.548070237347943,114.106265,22.552938,114.090171,22.536952,114.08781853756328,22.53449153756329,11:0:0,11:2:0,11:2:0,11:6:0
order_18,114.10137511788398,22.54804811788398,114.106265,22.552938,114.090171,22.536952,114.0877069650739,22.534379965073914,11:0:0,11:2:0,11:3:0,11:7:0
order_37,114.10146062892294,22.548133628922947,114.106265,22.552938,114.136086,22.578904,114.13212963290587,22.578802632905877,11:1:0,11:3:0,11:4:0,11:11:0
order_76,114.10148263526278,22.54815563526279,114.106265,22.552938,114.090171,22.536952,114.08767875846115,22.534351758461167,11:1:0,11:3:0,11:5:0,11:9:0
order_1,114.10170718483322,22.548380184833228,114.106265,22.552938,114.090171,22.536952,114.08753250791267,22.534205507912674,11:2:0,11:4:0,11:6:0,11:10:0
order_4,114.03094151597972,22.613682515979725,114.035202,22.617943,114.055576,22.6377,114.05539651143283,22.638137511432834,11:4:0,11:5:0,11:5:0,11:10:0
order_56,114.03110839926835,22.613849399268343,114.035202,22.617943,114.055576,22.6377,114.05739259402671,22.640133594026715,11:5:0,11:6:0,11:6:0,11:11:0
order_47,114.03116844929572,22.613909449295722,114.035202,22.617943,114.055576,22.6377,114.05715884688541,22.639899846885413,11:6:0,11:7:0,11:7:0,11:12:0
order_74,114.03121158189101,22.61395258189101,114.035202,22.617943,114.060683,22.644005,114.06111597344628,22.643856973446276,11:6:0,11:7:0,11:8:0,11:15:0
order_27,114.03135798403348,22.61409898403348,114.035202,22.617943,114.060683,22.644005,114.06071499327011,22.643455993270106,11:7:0,11:8:0,11:9:0,11:16:0
order_77,114.03136303097321,22.614104030973213,114.035202,22.617943,114.048529,22.631614,114.04899031429235,22.63173131429236,11:7:0,11:8:0,11:10:0,11:14:0
order_33,114.03143061057855,22.61417161057856,114.035202,22.617943,114.060683,22.644005,114.06155707021064,22.644298070210642,11:7:0,11:8:0,11:11:0,11:18:0
order_19,114.0312712363737,22.6140122363737,114.035202,22.617943,114.060683,22.644005,114.06016739554337,22.64290839554338,11:6:0,11:7:0,11:12:0,11:19:0
order_36,114.03085027242405,22.613591272424046,114.035202,22.617943,114.060683,22.644005,114.06152403902054,22.644265039020546,11:4:0,11:5:0,11:13:0,11:20:0
order_0,114.03110539854269,22.613846398542695,114.035202,22.617943,114.048529,22.631614,114.04931898265134,22.63205998265135,11:5:0,11:6:0,11:14:0,11:18:0
order_32,114.03875100382957,22.621492003829577,114.035202,22.617943,114.060683,22.644005,114.06004995041395,22.642790950413954,11:54:0,11:55:0,11:55:0,12:2:0
order_67,114.03761197665295,22.620352976652953,114.035202,22.617943,114.025982,22.603401,114.02125229962446,22.603993299624463,11:47:0,11:48:0,11:56:0,11:59:0
order_63,114.0394268699158,22.622167869915803,114.035202,22.617943,114.048529,22.631614,114.05137535489906,22.634116354899067,11:59:0,12:0:0,12:0:0,12:4:0
order_50,114.05018769629797,22.531972696297967,114.053876,22.535661,114.080482,22.556926,114.07677437053158,22.558559370531576,11:8:0,11:9:0,11:9:0,11:15:0
order_78,114.050290418074,22.532075418073997,114.053876,22.535661,114.080482,22.556926,114.07866975281549,22.560454752815478,11:9:0,11:10:0,11:10:0,11:16:0
