Order_id,O_lng,O_lat,S_lng,S_lat,L_lng,L_lat,D_lng,D_lat,Start_time,Arrive_store_time,Delivery_start_time,End_time
order_20,113.89534684704489,22.571094847044897,113.900254,22.576002000000003,113.880421,22.550878,113.87758347638261,22.55333147638261,11:0:0,11:2:0,11:2:0,11:7:0
order_39,113.89568534802672,22.571433348026712,113.900254,22.576002000000003,113.9125,22.591037,113.91516531383961,22.590913313839604,11:2:0,11:4:0,11:4:0,11:7:0
order_13,113.89573041862151,22.571478418621506,113.900254,22.576002000000003,113.880421,22.550878,113.87637727240231,22.552125272402307,11:3:0,11:5:0,11:5:0,11:10:0
order_17,113.89643570129485,22.572183701294847,113.900254,22.576002000000003,113.9125,22.591037,113.91404236512115,22.58979036512115,11:7:0,11:8:0,11:8:0,11:12:0
order_28,113.89955599066653,22.576354990666527,113.900254,22.576002000000003,113.888657,22.559798,113.88650585066446,22.56330485066446,11:26:0,11:26:0,11:26:0,11:29:0
order_33,113.89966606187188,22.576465061871883,113.900254,22.576002000000003,113.881279,22.56337,113.88361984614485,22.56041884614486,11:27:0,11:27:0,11:27:0,11:31:0
order_22,113.89993193091995,22.576730930919954,113.900254,22.576002000000003,113.881279,22.56337,113.8822676391859,22.559066639185904,11:28:0,11:28:0,11:28:0,11:32:0
order_21,113.9001134957084,22.57691249570839,113.900254,22.576002000000003,113.888657,22.559798,113.88516483296472,22.561963832964715,11:29:0,11:29:0,11:29:0,11:32:0
order_35,113.90538152588128,22.582180525881284,113.900254,22.576002000000003,113.888657,22.559798,113.88599751201725,22.562796512017258,11:30:0,11:32:0,11:32:0,11:36:0
order_19,113.94368680829943,22.67670480829943,113.947277,22.680295,113.920206,22.653802,113.92263118259724,22.65564918259724,11:9:0,11:10:0,11:10:0,11:17:0
order_27,113.94395440962022,22.67697240962022,113.947277,22.680295,113.924439,22.661664,113.92747804655791,22.660496046557913,11:10:0,11:11:0,11:11:0,11:16:0
order_6,113.9440318700963,22.677049870096294,113.947277,22.680295,113.920206,22.653802,113.92182836192556,22.654846361925568,11:11:0,11:12:0,11:12:0,11:19:0
order_0,113.94437551244536,22.677393512445366,113.947277,22.680295,113.920206,22.653802,113.92246218115183,22.655480181151823,11:13:0,11:14:0,11:14:0,11:21:0
