Order_id,O_lng,O_lat,S_lng,S_lat,L_lng,L_lat,D_lng,D_lat,Start_time,Arrive_store_time,Delivery_start_time,End_time
order_0,113.98442878247398,22.52067678247398,113.989306,22.525554,114.011775,22.551076,114.01448165390325,22.550729653903254,11:0:0,11:2:0,11:2:0,11:8:0
order_20,113.98460822962652,22.52085622962652,113.989306,22.525554,114.000358,22.537814,114.00299439771652,22.53924239771652,11:1:0,11:3:0,11:3:0,11:6:0
order_11,113.98462106222084,22.520869062220843,113.989306,22.525554,114.011775,22.551076,114.0130508310886,22.5492988310886,11:2:0,11:4:0,11:4:0,11:10:0
order_35,113.98482566235866,22.521073662358667,113.989306,22.525554,114.007098,22.545613,114.00975564701213,22.546003647012125,11:3:0,11:5:0,11:5:0,11:10:0
order_38,113.98517871328822,22.52142671328822,113.989306,22.525554,114.000358,22.537814,114.00376462550547,22.540012625505472,11:5:0,11:6:0,11:6:0,11:9:0
order_32,113.99401778882604,22.53026578882604,113.989306,22.525554,114.011775,22.551076,114.01287173030873,22.54911973030873,11:6:0,11:8:0,11:8:0,11:14:0
order_1,114.05819710813665,22.622221108136653,114.061802,22.625826,114.037197,22.604542,114.03707500068832,22.601099000688315,11:8:0,11:9:0,11:9:0,11:15:0
order_14,114.05842068783969,22.622444687839693,114.061802,22.625826,114.07842,22.639891,114.07851785435363,22.64254185435363,11:10:0,11:11:0,11:11:0,11:15:0
order_19,114.0588385053252,22.622862505325198,114.061802,22.625826,114.083302,22.647521,114.08023048397064,22.644254483970638,11:13:0,11:14:0,11:14:0,11:19:0
order_26,114.05925921839051,22.623283218390508,114.061802,22.625826,114.07842,22.639891,114.07608756673764,22.640111566737644,11:15:0,11:16:0,11:16:0,11:20:0
order_9,114.05918366076574,22.623207660765743,114.061802,22.625826,114.083302,22.647521,114.08615035842239,22.650174358422383,11:15:0,11:16:0,11:17:0,11:22:0
order_13,113.9940164952497,22.530264495249703,113.982969,22.534845,114.007098,22.545613,114.0097513761842,22.5459993761842,11:1:0,11:4:0,11:4:0,11:9:0
order_36,113.98430652919521,22.52055452919521,113.982969,22.534845,114.011775,22.551076,114.0141579065186,22.550405906518613,11:0:0,11:4:0,11:5:0,11:11:0
