Order_id,O_lng,O_lat,S_lng,S_lat,L_lng,L_lat,D_lng,D_lat,Start_time,Arrive_store_time,Delivery_start_time,End_time
order_21,113.93795215306935,22.50216915306935,113.942718,22.506935,113.932126,22.494061,113.92841807197566,22.49263507197566,11:1:0,11:3:0,11:3:0,11:6:0
order_49,113.93818384367538,22.502400843675375,113.942718,22.506935,113.919009,22.489085,113.92141507040627,22.485632070406265,11:2:0,11:4:0,11:4:0,11:9:0
order_2,113.94285794329424,22.507041943294244,113.942718,22.506935,113.964806,22.53218,113.96452308964032,22.528707089640324,11:33:0,11:33:0,11:33:0,11:39:0
order_39,113.947380143182,22.511597143182,113.942718,22.506935,113.913826,22.482983,113.91704277530688,22.481259775306874,11:35:0,11:37:0,11:37:0,11:43:0
order_58,113.94373535208385,22.507919352083846,113.942718,22.506935,113.919009,22.489085,113.92071988562687,22.484903885626867,11:39:0,11:39:0,11:39:0,11:44:0
order_1,113.94718985870604,22.511373858706033,113.942718,22.506935,113.964806,22.53218,113.96717039500855,22.531354395008552,11:41:0,11:43:0,11:43:0,11:49:0
order_43,113.94488492913749,22.509101929137486,113.942718,22.506935,113.964806,22.53218,113.96683913649362,22.53105613649362,11:45:0,11:45:0,11:45:0,11:51:0
order_24,113.94746393219793,22.51164793219793,113.942718,22.506935,113.932126,22.494061,113.92788215939102,22.492066159391015,11:50:0,11:52:0,11:52:0,11:55:0
order_0,114.11051783976343,22.60323983976343,114.114849,22.607571,114.131086,22.630365,114.13466475085418,22.627386750854175,11:4:0,11:5:0,11:5:0,11:11:0
order_52,114.11072886834553,22.60345086834553,114.114849,22.607571,114.138374,22.629763,114.1394757212833,22.632197721283298,11:5:0,11:6:0,11:6:0,11:12:0
order_42,114.1107145451751,22.603436545175093,114.114849,22.607571,114.138374,22.629763,114.13818531768956,22.63090731768955,11:5:0,11:6:0,11:7:0,11:13:0
order_59,114.11076781483024,22.603489814830237,114.114849,22.607571,114.138374,22.629763,114.13755603105669,22.63027803105669,11:5:0,11:6:0,11:8:0,11:14:0
order_41,114.11066909539682,22.60339109539681,114.114849,22.607571,114.138374,22.629763,114.14022910935358,22.632951109353584,11:5:0,11:6:0,11:9:0,11:15:0
order_20,114.11096338022374,22.603685380223734,114.114849,22.607571,114.132135,22.623029,114.12890288489852,22.62162488489852,11:7:0,11:8:0,11:10:0,11:15:0
order_6,114.11077501592219,22.60349701592218,114.114849,22.607571,114.138374,22.629763,114.13826890920747,22.630990909207465,11:5:0,11:6:0,11:11:0,11:17:0
order_18,114.11080445149014,22.603526451490136,114.114849,22.607571,114.132135,22.623029,114.12812545802088,22.620847458020872,11:6:0,11:7:0,11:12:0,11:17:0
order_45,114.11516330647392,22.607885306473907,114.114849,22.607571,114.138374,22.629763,114.13633996628049,22.629061966280478,11:34:0,11:34:0,11:34:0,11:39:0
order_32,114.11678938722922,22.609511387229208,114.114849,22.607571,114.138374,22.629763,114.13957993886588,22.63230193886587,11:44:0,11:44:0,11:44:0,11:50:0
order_51,114.1169315723215,22.609653572321495,114.114849,22.607571,114.132135,22.623029,114.13324742717334,22.625969427173334,11:45:0,11:45:0,11:45:0,11:50:0
order_10,114.1193036966698,22.674205696669816,114.122954,22.677856,114.140676,22.699641,114.14528535353232,22.700187353532314,11:8:0,11:9:0,11:9:0,11:14:0
order_14,114.11936910396129,22.6742711039613,114.122954,22.677856,114.100752,22.656017,114.10284002416788,22.657742024167888,11:9:0,11:10:0,11:10:0,11:16:0
order_9,114.12586321998837,22.680765219988384,114.122954,22.677856,114.100752,22.656017,114.10343733775518,22.658339337755187,11:50:0,11:51:0,11:51:0,11:56:0
order_29,113.93794925592587,22.502166255925868,113.942604,22.506788,113.926787,22.487269,113.92308878080688,22.487305780806874,11:1:0,11:3:0,11:3:0,11:7:0
order_22,113.93790740469106,22.502124404691067,113.942604,22.506788,113.932126,22.494061,113.92830585875856,22.49252285875856,11:1:0,11:3:0,11:4:0,11:7:0
order_30,113.93821489625005,22.50243189625004,113.942604,22.506788,113.964806,22.53218,113.9644238837962,22.528640883796204,11:3:0,11:4:0,11:5:0,11:11:0
order_46,113.93998653466572,22.504170534665715,113.942604,22.506788,113.964806,22.53218,113.96786127327823,22.532045273278232,11:15:0,11:16:0,11:16:0,11:22:0
order_33,113.85420539190856,22.56661139190856,113.856588,22.568994,113.86983,22.584622,113.8723242759305,22.58473027593049,11:16:0,11:17:0,11:17:0,11:20:0
order_26,113.8544859508252,22.56689195082519,113.856588,22.568994,113.874934,22.591702,113.8750258012094,22.587431801209405,11:18:0,11:18:0,11:18:0,11:24:0
order_53,113.86114450741528,22.57355050741528,113.856588,22.568994,113.874934,22.591702,113.8787321829032,22.5911381829032,11:18:0,11:20:0,11:20:0,11:25:0
order_13,113.85739108215849,22.56979708215848,113.856588,22.568994,113.86983,22.584622,113.87261670588585,22.585022705885844,11:37:0,11:37:0,11:37:0,11:41:0
order_35,113.85801818471434,22.570424184714344,113.856588,22.568994,113.874934,22.591702,113.8794709554295,22.591876955429495,11:41:0,11:41:0,11:41:0,11:46:0
order_7,113.85976318184095,22.57216918184094,113.856588,22.568994,113.86983,22.584622,113.87045309022724,22.582859090227235,11:52:0,11:53:0,11:53:0,11:57:0
order_16,113.86003359887813,22.572439598878134,113.856588,22.568994,113.874934,22.591702,113.87589212092092,22.58829812092092,11:54:0,11:55:0,11:55:0,12:0:0
order_38,113.8601502117868,22.572556211786793,113.856588,22.568994,113.86983,22.584622,113.87151978169021,22.583925781690205,11:54:0,11:55:0,11:56:0,12:0:0
order_31,113.86018899362583,22.572594993625824,113.856588,22.568994,113.874934,22.591702,113.87887866414661,22.591284664146606,11:55:0,11:56:0,11:57:0,12:2:0
order_4,113.86099167628049,22.57339767628049,113.856588,22.568994,113.86983,22.584622,113.87308363343693,22.58548963343693,12:0:0,12:1:0,12:1:0,12:5:0
order_3,114.04639777181596,22.63924577181597,114.04816,22.641008,114.036136,22.626773,114.03263184247271,22.625479842472714,11:20:0,11:20:0,11:20:0,11:24:0
order_40,114.04651588476383,22.63936388476383,114.04816,22.641008,114.025283,22.615505,114.02185415622132,22.61470215622133,11:21:0,11:21:0,11:21:0,11:27:0
order_15,114.04631118232963,22.63915918232963,114.04816,22.641008,114.025283,22.615505,114.02234317539369,22.615191175393694,11:20:0,11:20:0,11:22:0,11:28:0
order_27,114.04629535197685,22.63914335197686,114.04816,22.641008,114.025283,22.615505,114.02337334586437,22.616221345864375,11:20:0,11:20:0,11:23:0,11:29:0
order_8,114.04631767726083,22.63916567726083,114.04816,22.641008,114.068126,22.665018,114.07167322631585,22.664521226315856,11:20:0,11:20:0,11:24:0,11:30:0
