Order_id,O_lng,O_lat,S_lng,S_lat,L_lng,L_lat,D_lng,D_lat,Start_time,Arrive_store_time,Delivery_start_time,End_time
order_99,114.02908490993524,22.65025890993524,114.145081,22.685648,114.042268,22.669566,114.04652366826723,22.667697668267227,11:19:0,11:56:0,11:56:0,12:14:0
order_98,114.08209817080738,22.541933170807383,114.145081,22.685648,114.107675,22.57006,114.10898089231425,22.568815892314248,11:5:0,11:56:0,11:57:0,12:19:0
order_97,113.83592995300988,22.69557795300987,114.145081,22.685648,113.814193,22.675552,113.81582624025204,22.67547424025203,11:15:0,12:50:0,12:50:0,13:46:0
order_96,113.89465991171025,22.56834591171025,114.145081,22.685648,113.912026,22.5836,113.91165941762654,22.585345417626538,11:22:0,12:48:0,12:51:0,13:35:0
order_95,114.04845584509717,22.694403845097167,114.145081,22.685648,114.028856,22.67936,114.03237468468139,22.67832268468138,11:28:0,11:57:0,12:52:0,13:12:0
order_94,114.08931453134335,22.549149531343346,114.145081,22.685648,114.107675,22.57006,114.11191466157067,22.571749661570664,11:51:0,12:39:0,12:53:0,13:15:0
order_91,114.04861963603318,22.69456763603318,114.145081,22.685648,114.02526,22.672025,114.02611270999915,22.67206070999915,11:29:0,11:58:0,12:54:0,13:14:0
order_92,113.88817643884482,22.56186243884483,114.145081,22.685648,113.86547,22.537137,113.86385302151726,22.537539021517258,11:21:0,12:50:0,12:55:0,13:50:0
order_42,114.13890219043567,22.68531619043567,114.145081,22.685648,114.121634,22.668433,114.12119535298501,22.667609352985,11:50:0,11:51:0,12:56:0,13:1:0
order_12,114.03228096911043,22.653454969110435,114.145081,22.685648,114.048476,22.675329,114.05143550576695,22.67260950576695,11:40:0,12:16:0,12:57:0,13:13:0
order_27,114.14058697075555,22.68115397075554,114.145081,22.685648,114.13135,22.666602,114.12695879362293,22.66752579362293,11:3:0,11:5:0,12:58:0,13:2:0
order_86,114.03475521833931,22.655929218339324,114.145081,22.685648,114.05215,22.667512,114.04985747646062,22.671031476460612,11:56:0,12:31:0,13:4:0,13:20:0
order_85,114.14008461130048,22.68065161130048,114.145081,22.685648,114.13135,22.666602,114.1291347466109,22.669701746610897,11:0:0,11:2:0,13:5:0,13:9:0
order_88,113.89687014319112,22.572618143191114,114.145081,22.685648,113.9125,22.591037,113.91495147619324,22.590699476193237,11:10:0,12:35:0,13:6:0,13:50:0
order_90,113.89435542132982,22.56804142132983,114.145081,22.685648,113.90478,22.578518,113.90720732007642,22.580893320076427,11:41:0,13:7:0,13:7:0,13:53:0
order_89,114.13509620126943,22.681510201269422,114.145081,22.685648,114.121634,22.668433,114.12201922031076,22.668433220310764,11:26:0,11:29:0,13:8:0,13:13:0
order_87,113.84251363922974,22.70216163922973,114.145081,22.685648,113.820555,22.677987,113.81882829141185,22.67847629141184,11:57:0,13:30:0,13:30:0,14:25:0
order_82,114.04858259655046,22.694530596550457,114.145081,22.685648,114.02526,22.672025,114.02844107467465,22.674389074674636,11:29:0,11:58:0,13:35:0,13:55:0
order_81,114.08208838169294,22.541923381692943,114.145081,22.685648,114.062259,22.527399,114.06512911681722,22.524964116817216,11:5:0,11:56:0,13:36:0,14:8:0
order_80,113.93353590550717,22.74959290550717,114.145081,22.685648,113.905078,22.724121,113.90832124587718,22.724378245877176,11:39:0,12:47:0,13:37:0,14:18:0
order_79,113.84126991365811,22.70091791365811,114.145081,22.685648,113.820555,22.677987,113.81874824339947,22.678396243399458,11:49:0,13:22:0,13:38:0,14:33:0
order_78,114.14041653984151,22.6809835398415,114.145081,22.685648,114.126176,22.660938,114.12285130228487,22.66341830228486,11:2:0,11:4:0,13:39:0,13:44:0
order_43,113.93293576402593,22.74899276402592,114.145081,22.685648,113.911536,22.729635,113.91032091742959,22.72637791742959,11:36:0,12:44:0,13:40:0,14:21:0
order_75,113.93308012528398,22.74913712528398,114.145081,22.685648,113.905078,22.724121,113.90858756808765,22.724644568087655,11:37:0,12:45:0,13:41:0,14:22:0
order_74,114.13502937128047,22.681443371280466,114.145081,22.685648,114.121634,22.668433,114.12094994048744,22.667363940487427,11:25:0,11:28:0,13:42:0,13:47:0
order_9,113.93493791673431,22.75099491673431,114.145081,22.685648,113.905078,22.724121,113.90911294450679,22.725169944506785,11:48:0,12:56:0,13:43:0,14:24:0
order_93,114.04898825222004,22.694936252220042,114.145081,22.685648,114.070215,22.713996,114.07188035651744,22.717828356517437,11:31:0,12:0:0,13:44:0,13:58:0
order_71,114.02878152104267,22.649955521042674,114.145081,22.685648,114.048476,22.675329,114.05144622430765,22.672620224307657,11:17:0,11:54:0,13:45:0,14:1:0
