Order_id,O_lng,O_lat,S_lng,S_lat,L_lng,L_lat,D_lng,D_lat,Start_time,Arrive_store_time,Delivery_start_time,End_time
order_22,114.18733827170908,22.631478271709078,114.191913,22.636053,114.203459,22.645881,114.20566253753762,22.64980253753762,11:2:0,11:4:0,11:4:0,11:6:0
order_0,114.18804257170176,22.63218257170176,114.191913,22.636053,114.214763,22.658494,114.21410385764398,22.658243857643978,11:7:0,11:8:0,11:8:0,11:14:0
order_18,114.19076749203221,22.637905492032214,114.191913,22.636053,114.214763,22.658494,114.21475987251539,22.661897872515393,11:42:0,11:42:0,11:42:0,11:48:0
order_27,114.19332623971685,22.640464239716863,114.191913,22.636053,114.203459,22.645881,114.2030540363156,22.650192036315612,11:58:0,11:59:0,11:59:0,12:2:0
order_19,114.19606219673604,22.640202196736038,114.191913,22.636053,114.209645,22.652466,114.21132406314975,22.65546406314975,11:58:0,11:59:0,12:0:0,12:4:0
order_10,114.19634871798922,22.640488717989232,114.191913,22.636053,114.214763,22.658494,114.21340006550456,22.657540065504552,12:0:0,12:2:0,12:2:0,12:7:0
order_6,113.93639651403359,22.497255514033586,113.93985,22.500709,113.926787,22.487269,113.92440539361134,22.485264393611327,11:9:0,11:10:0,11:10:0,11:13:0
order_25,113.93641373206482,22.497272732064815,113.93985,22.500709,113.926787,22.487269,113.92539165727962,22.48625065727962,11:10:0,11:11:0,11:11:0,11:14:0
order_15,113.93685405582947,22.49771305582947,113.93985,22.500709,113.926787,22.487269,113.92401656190336,22.48487556190336,11:12:0,11:13:0,11:13:0,11:16:0
order_13,113.93702901043756,22.497888010437542,113.93985,22.500709,113.926787,22.487269,113.92503941925827,22.48589841925827,11:13:0,11:14:0,11:14:0,11:17:0
order_9,114.130443949664,22.544922949663995,114.132572,22.547051,114.151453,22.561818,114.15010614761192,22.564585147611922,11:18:0,11:18:0,11:18:0,11:23:0
order_26,114.13064570407961,22.545124704079623,114.132572,22.547051,114.144848,22.564499,114.14660546509485,22.561084465094854,11:19:0,11:19:0,11:19:0,11:23:0
order_7,114.13070804361907,22.545187043619073,114.132572,22.547051,114.144848,22.564499,114.14657709246212,22.561056092462135,11:20:0,11:20:0,11:20:0,11:24:0
order_1,114.13095676025748,22.545435760257487,114.132572,22.547051,114.144848,22.564499,114.14672247106846,22.56120147106847,11:21:0,11:21:0,11:21:0,11:25:0
order_8,114.13085408456163,22.54533308456163,114.132572,22.547051,114.144848,22.564499,114.1490116026543,22.563490602654298,11:21:0,11:21:0,11:22:0,11:26:0
order_11,113.98910360977929,22.5516996097793,113.990164,22.55276,113.971317,22.5392,113.97319775646879,22.535793756468795,11:25:0,11:25:0,11:25:0,11:29:0
order_3,113.98908199266545,22.55167799266546,113.990164,22.55276,113.971317,22.5392,113.97285188264738,22.535447882647375,11:25:0,11:25:0,11:26:0,11:30:0
order_24,113.98975709767426,22.552353097674267,113.990164,22.55276,113.978767,22.536458,113.97640142750035,22.538997427500355,11:29:0,11:29:0,11:29:0,11:32:0
order_20,113.99013553710722,22.552731537107235,113.990164,22.55276,113.978767,22.536458,113.97645792818304,22.539053928183048,11:31:0,11:31:0,11:31:0,11:34:0
order_23,113.99008524057501,22.552681240575012,113.990164,22.55276,113.971317,22.5392,113.97383904879376,22.536435048793766,11:31:0,11:31:0,11:32:0,11:36:0
order_28,113.99414108970296,22.556737089702974,113.990164,22.55276,113.978767,22.536458,113.97674296012669,22.539338960126692,11:57:0,11:58:0,11:58:0,12:2:0
order_5,113.87041996444282,22.55464996444282,113.870388,22.554618,113.896524,22.580177,113.89600724171007,22.58023724171006,11:32:0,11:32:0,11:32:0,11:38:0
order_21,113.87117205748595,22.55540205748595,113.870388,22.554618,113.896524,22.580177,113.89498227320524,22.579212273205247,11:37:0,11:37:0,11:37:0,11:43:0
order_29,113.87122117389072,22.555451173890717,113.870388,22.554618,113.885098,22.568061,113.88371878225142,22.567948782251424,11:37:0,11:37:0,11:38:0,11:41:0
order_4,114.18751528690284,22.631655286902838,114.189168,22.636306,114.214763,22.658494,114.21679318890398,22.660933188903982,11:3:0,11:4:0,11:4:0,11:10:0
order_16,114.18786662128832,22.63200662128832,114.189168,22.636306,114.214763,22.658494,114.21533069462414,22.659470694624137,11:6:0,11:7:0,11:7:0,11:13:0
order_17,114.0581277742843,22.6215137742843,114.055249,22.618635,114.07842,22.639891,114.075147913701,22.638533913700993,11:50:0,11:51:0,11:51:0,11:56:0
order_2,114.0583511807039,22.621737180703892,114.055249,22.618635,114.07842,22.639891,114.07880000336765,22.642186003367645,11:51:0,11:52:0,11:52:0,11:57:0
order_14,114.05846947454744,22.62185547454744,114.055249,22.618635,114.037197,22.604542,114.03835694472222,22.601742944722226,11:52:0,11:53:0,11:53:0,11:57:0
order_12,114.05858869920908,22.621974699209076,114.055249,22.618635,114.07842,22.639891,114.0794714924348,22.642857492434807,11:53:0,11:54:0,11:54:0,12:0:0
