Order_id,O_lng,O_lat,S_lng,S_lat,L_lng,L_lat,D_lng,D_lat,Start_time,Arrive_store_time,Delivery_start_time,End_time
order_14,114.09382586170572,22.534748861705715,114.098786,22.539709,114.119923,22.560664,114.12107881120019,22.562001811200183,11:0:0,11:2:0,11:2:0,11:7:0
order_7,114.09407920856275,22.535002208562737,114.098786,22.539709,114.125685,22.567206,114.12458851046816,22.565511510468152,11:1:0,11:3:0,11:3:0,11:10:0
order_30,114.09404158515348,22.534964585153467,114.098786,22.539709,114.119923,22.560664,114.12245816507252,22.563381165072517,11:1:0,11:3:0,11:4:0,11:9:0
order_2,114.09421252782835,22.535135527828334,114.098786,22.539709,114.119923,22.560664,114.11835766548282,22.559280665482817,11:2:0,11:4:0,11:5:0,11:10:0
order_38,114.09432808191588,22.535251081915874,114.098786,22.539709,114.119923,22.560664,114.1218284423139,22.56275144231389,11:3:0,11:5:0,11:6:0,11:11:0
order_16,114.09435504741143,22.535278047411413,114.098786,22.539709,114.11402,22.553919,114.1162164301861,22.557139430186087,11:3:0,11:5:0,11:7:0,11:10:0
order_9,114.10373942791745,22.544662427917437,114.098786,22.539709,114.119923,22.560664,114.11691821603094,22.557841216030937,11:5:0,11:7:0,11:8:0,11:13:0
order_5,114.09461635844058,22.535539358440563,114.098786,22.539709,114.119923,22.560664,114.12127829277034,22.562201292770336,11:5:0,11:6:0,11:9:0,11:14:0
order_12,114.02748900924628,22.609270009246277,114.031148,22.612929,114.048529,22.631614,114.05233712458538,22.634118124585378,11:8:0,11:9:0,11:9:0,11:14:0
order_21,114.02769682240165,22.609477822401647,114.031148,22.612929,114.048529,22.631614,114.04824916041046,22.63003016041046,11:9:0,11:10:0,11:10:0,11:15:0
order_15,114.02815563911798,22.609936639117976,114.031148,22.612929,114.048529,22.631614,114.05059749780627,22.632378497806258,11:12:0,11:13:0,11:13:0,11:17:0
order_27,114.02848749116511,22.610268491165115,114.031148,22.612929,114.048529,22.631614,114.0500448640904,22.631825864090388,11:14:0,11:15:0,11:15:0,11:19:0
order_28,114.02857563578429,22.610356635784292,114.031148,22.612929,114.055576,22.6377,114.05346809456348,22.63524909456348,11:15:0,11:16:0,11:16:0,11:22:0
order_13,114.02856885638376,22.610349856383756,114.031148,22.612929,114.055576,22.6377,114.05363002622353,22.635411026223526,11:15:0,11:16:0,11:17:0,11:23:0
order_4,114.06797698238766,22.55375398238766,114.07042,22.556197,114.082864,22.574409,114.08462805534614,22.57040505534615,11:16:0,11:17:0,11:17:0,11:21:0
order_34,114.06819408633065,22.55397108633066,114.07042,22.556197,114.044956,22.531352,114.04728606548137,22.533063065481375,11:17:0,11:18:0,11:18:0,11:24:0
