Order_id,O_lng,O_lat,S_lng,S_lat,L_lng,L_lat,D_lng,D_lat,Start_time,Arrive_store_time,Delivery_start_time,End_time
order_3,114.1048210766895,22.544259076689514,114.109687,22.549125,114.130857,22.572133,114.13194555615529,22.571383556155293,11:0:0,11:2:0,11:2:0,11:7:0
order_21,114.10512412825553,22.54456212825553,114.109687,22.549125,114.130857,22.572133,114.1323326567053,22.57177065670531,11:2:0,11:4:0,11:4:0,11:9:0
order_27,114.10519300392995,22.54463100392996,114.109687,22.549125,114.130857,22.572133,114.13427353264505,22.573711532645067,11:3:0,11:5:0,11:5:0,11:10:0
order_22,114.10542692359783,22.544864923597842,114.109687,22.549125,114.125685,22.567206,114.12466137298355,22.564099372983566,11:4:0,11:5:0,11:6:0,11:10:0
order_18,114.10570671735304,22.545144717353043,114.109687,22.549125,114.130857,22.572133,114.13416048847733,22.57359848847734,11:6:0,11:7:0,11:7:0,11:13:0
order_23,114.10588662851127,22.54532462851128,114.109687,22.549125,114.125685,22.567206,114.12692978578323,22.56636778578324,11:7:0,11:8:0,11:8:0,11:13:0
order_4,113.9055727380831,22.752459738083097,113.908101,22.754988,113.89472,22.745998,113.89479199224921,22.741678992249206,11:15:0,11:16:0,11:16:0,11:18:0
order_14,114.10409919546774,22.550772195467747,114.106265,22.552938,114.130857,22.572133,114.12937880230314,22.57605180230314,11:18:0,11:18:0,11:18:0,11:24:0
order_16,114.1049457285268,22.5516187285268,114.106265,22.552938,114.123777,22.574905,114.12505490450812,22.57172790450813,11:23:0,11:23:0,11:23:0,11:28:0
order_7,114.10492989113743,22.551602891137435,114.106265,22.552938,114.090171,22.536952,114.08905931767436,22.53573231767437,11:23:0,11:23:0,11:24:0,11:28:0
order_12,114.11038526318319,22.557058263183198,114.106265,22.552938,114.130857,22.572133,114.12885347338894,22.575526473388948,11:58:0,11:59:0,11:59:0,12:5:0
order_20,114.13687576380752,22.568150763807523,114.138046,22.569321,114.123092,22.552098,114.11932222092042,22.55059722092042,11:24:0,11:24:0,11:24:0,11:28:0
order_6,114.13681999213081,22.568094992130803,114.138046,22.569321,114.118461,22.546147,114.11842987409285,22.549704874092853,11:24:0,11:24:0,11:25:0,11:30:0
order_1,114.13708101754276,22.568356017542758,114.138046,22.569321,114.123092,22.552098,114.12260628068414,22.553881280684127,11:25:0,11:25:0,11:26:0,11:30:0
order_0,114.1368156230239,22.568090623023902,114.138046,22.569321,114.118461,22.546147,114.11835996838246,22.54963496838246,11:24:0,11:24:0,11:27:0,11:32:0
order_2,114.13788169023422,22.569156690234223,114.138046,22.569321,114.123092,22.552098,114.12017043871735,22.55144543871734,11:30:0,11:30:0,11:30:0,11:34:0
order_5,114.14294917631184,22.574224176311837,114.138046,22.569321,114.109956,22.547767,114.11371632624069,22.544991326240687,11:29:0,11:31:0,11:31:0,11:37:0
order_24,114.14182321252854,22.57309821252853,114.138046,22.569321,114.123092,22.552098,114.12219249626112,22.553467496261113,11:56:0,11:57:0,11:57:0,12:1:0
order_13,114.06267444853452,22.63328144853451,114.062582,22.633189,114.075094,22.64882,114.07730523291525,22.64791223291524,11:32:0,11:32:0,11:32:0,11:35:0
order_28,114.06296880843405,22.63357580843404,114.062582,22.633189,114.042633,22.611094,114.04146216976748,22.612069169767484,11:34:0,11:34:0,11:34:0,11:39:0
order_29,114.06317833752614,22.63378533752613,114.062582,22.633189,114.047635,22.615945,114.04395931255155,22.614566312551542,11:35:0,11:35:0,11:35:0,11:39:0
order_10,114.06344708521051,22.634054085210504,114.062582,22.633189,114.075094,22.64882,114.07642336336805,22.647030363368046,11:37:0,11:37:0,11:37:0,11:40:0
order_17,114.12756829354214,22.683764293542144,114.126278,22.682474000000003,114.134954,22.695433,114.13977544939253,22.695971449392538,11:40:0,11:40:0,11:40:0,11:43:0
order_8,114.12769355592435,22.68388955592436,114.126278,22.682474000000003,114.113265,22.666913,114.1113264453409,22.6675224453409,11:41:0,11:41:0,11:41:0,11:45:0
order_9,114.12773682233394,22.683932822333954,114.126278,22.682474000000003,114.113265,22.666913,114.11257289243413,22.66876889243413,11:41:0,11:41:0,11:42:0,11:46:0
order_11,114.12790611638361,22.684102116383617,114.126278,22.682474000000003,114.113265,22.666913,114.11104239087165,22.667238390871656,11:42:0,11:42:0,11:43:0,11:47:0
order_26,114.12849266470029,22.684688664700293,114.126278,22.682474000000003,114.100752,22.656017,114.10021095144572,22.656406951445724,11:46:0,11:47:0,11:47:0,11:53:0
order_19,113.92455750452656,22.53574750452657,113.921836,22.533026,113.940195,22.550367,113.93785275827929,22.549042758279292,11:49:0,11:50:0,11:50:0,11:54:0
order_25,113.92467066493413,22.53586066493412,113.921836,22.533026,113.940195,22.550367,113.93828551634492,22.549475516344923,11:50:0,11:51:0,11:51:0,11:55:0
order_15,113.92627071683754,22.537460716837536,113.921836,22.533026,113.946695,22.556394,113.94721830797153,22.558408307971526,12:0:0,12:2:0,12:2:0,12:8:0
