Order_id,O_lng,O_lat,S_lng,S_lat,L_lng,L_lat,D_lng,D_lat,Start_time,Arrive_store_time,Delivery_start_time,End_time
order_27,113.89913290966271,22.71076290966271,113.90403,22.71566,113.920436,22.727807,113.92013015126633,22.731760151266325,11:0:0,11:2:0,11:2:0,11:5:0
order_25,113.89923261119999,22.710862611199982,113.90403,22.71566,113.920436,22.727807,113.91924988223846,22.730879882238455,11:1:0,11:3:0,11:3:0,11:6:0
order_45,113.89950724394886,22.71113724394885,113.90403,22.71566,113.928107,22.739386,113.93018563473598,22.74181563473597,11:3:0,11:5:0,11:5:0,11:11:0
order_65,113.90533993701612,22.716969937016124,113.90403,22.71566,113.928107,22.739386,113.924988992258,22.736618992257988,11:40:0,11:40:0,11:40:0,11:46:0
order_48,113.96117221875295,22.552888218752944,113.965489,22.557205,113.9526,22.541054,113.95210675768975,22.543822757689743,11:4:0,11:5:0,11:5:0,11:9:0
order_6,113.96151775010773,22.553233750107722,113.965489,22.557205,113.9526,22.541054,113.9508984874132,22.542614487413196,11:6:0,11:7:0,11:7:0,11:11:0
order_12,113.96170757746609,22.553423577466077,113.965489,22.557205,113.9526,22.541054,113.95059526973039,22.542311269730373,11:7:0,11:8:0,11:8:0,11:12:0
order_77,113.96723615623876,22.558952156238746,113.965489,22.557205,113.947613,22.534249,113.94286633448681,22.534582334486796,11:43:0,11:43:0,11:43:0,11:49:0
order_74,113.96920763216845,22.56092363216844,113.965489,22.557205,113.938313,22.534817,113.93914095984758,22.53085695984757,11:55:0,11:56:0,11:56:0,12:2:0
order_62,113.9697517598901,22.5614677598901,113.965489,22.557205,113.947613,22.534249,113.94369739967193,22.535413399671935,11:59:0,12:0:0,12:0:0,12:6:0
order_8,114.23121056872314,22.726213568723153,114.234895,22.729898,114.248746,22.745705,114.25016045311393,22.745163453113932,11:8:0,11:9:0,11:9:0,11:13:0
order_31,114.23132923686724,22.726332236867243,114.234895,22.729898,114.248746,22.745705,114.25128362421356,22.746286624213553,11:9:0,11:10:0,11:10:0,11:14:0
order_29,114.23134968200372,22.726352682003725,114.234895,22.729898,114.248746,22.745705,114.25204104542492,22.74704404542493,11:9:0,11:10:0,11:11:0,11:15:0
order_22,114.23174508450788,22.726748084507886,114.234895,22.729898,114.248746,22.745705,114.2483610040887,22.743364004088694,11:11:0,11:12:0,11:12:0,11:16:0
order_7,114.23176519915646,22.726768199156467,114.234895,22.729898,114.248746,22.745705,114.25220381123293,22.747206811232942,11:11:0,11:12:0,11:13:0,11:17:0
order_11,114.23169175820084,22.726694758200846,114.234895,22.729898,114.208771,22.710178,114.21274541831377,22.70774841831378,11:11:0,11:12:0,11:14:0,11:20:0
order_33,114.23116039594407,22.726163395944074,114.234895,22.729898,114.248746,22.745705,114.24934795826603,22.744350958266025,11:8:0,11:9:0,11:15:0,11:19:0
order_13,114.2376936379086,22.732696637908614,114.234895,22.729898,114.248746,22.745705,114.25121846617674,22.74622146617674,11:49:0,11:50:0,11:50:0,11:54:0
