Order_id,O_lng,O_lat,S_lng,S_lat,L_lng,L_lat,D_lng,D_lat,Start_time,Arrive_store_time,Delivery_start_time,End_time
order_21,113.78664914860184,22.68284414860184,113.791517,22.687712,113.811021,22.705102,113.81214464378834,22.708339643788342,11:0:0,11:2:0,11:2:0,11:6:0
order_16,113.78671115929082,22.682906159290816,113.791517,22.687712,113.804781,22.698793,113.80622725455183,22.702422254551827,11:1:0,11:3:0,11:3:0,11:6:0
order_17,113.78675464147041,22.682949641470415,113.791517,22.687712,113.811021,22.705102,113.8102951628848,22.7064901628848,11:1:0,11:3:0,11:4:0,11:8:0
order_28,113.78713661413333,22.683331614133333,113.791517,22.687712,113.815865,22.711255,113.81699585249527,22.71319085249527,11:3:0,11:4:0,11:5:0,11:11:0
order_7,113.7871604847893,22.683865484789298,113.791517,22.687712,113.781482,22.676598,113.77743646028749,22.67414146028749,11:5:0,11:6:0,11:6:0,11:9:0
order_64,113.78755107464919,22.68425607464919,113.791517,22.687712,113.815865,22.711255,113.81268210231491,22.709387102314917,11:7:0,11:8:0,11:8:0,11:14:0
order_57,113.7875090962623,22.6842140962623,113.791517,22.687712,113.811021,22.705102,113.809470565112,22.706175565111998,11:7:0,11:8:0,11:9:0,11:14:0
order_41,113.78662427901891,22.68281927901891,113.791316,22.688021,113.811021,22.705102,113.81016192045999,22.706356920459996,11:0:0,11:2:0,11:2:0,11:6:0
order_19,113.78658274361324,22.68277774361324,113.791316,22.688021,113.815865,22.711255,113.81668972447679,22.712884724476798,11:0:0,11:2:0,11:3:0,11:9:0
order_20,113.7868111319065,22.683006131906506,113.791316,22.688021,113.804781,22.698793,113.80568117180094,22.70187617180094,11:1:0,11:3:0,11:4:0,11:7:0
order_9,113.7875043641281,22.684209364128094,113.791316,22.688021,113.815865,22.711255,113.81342699913996,22.710131999139964,11:7:0,11:8:0,11:8:0,11:14:0
order_8,113.79392498798263,22.690629987982646,113.791316,22.688021,113.781482,22.676598,113.77753046701689,22.674235467016896,11:48:0,11:49:0,11:49:0,11:51:0
order_43,113.79410167455052,22.69080667455053,113.791316,22.688021,113.804781,22.698793,113.80571559231629,22.702420592316297,11:49:0,11:50:0,11:50:0,11:53:0
order_68,113.79555135541327,22.692256355413278,113.791316,22.688021,113.811021,22.705102,113.80752116264689,22.7042261626469,11:59:0,12:0:0,12:0:0,12:5:0
order_14,113.79581872618203,22.692523726182046,113.791316,22.688021,113.811021,22.705102,113.80900778859363,22.705712788593633,12:0:0,12:2:0,12:2:0,12:6:0
order_18,114.13941141427809,22.60269341427809,114.142702,22.605984,114.124471,22.587749,114.12387435779006,22.58715635779005,11:10:0,11:11:0,11:11:0,11:16:0
order_75,114.13952134713088,22.602803347130873,114.142702,22.605984,114.118748,22.582094,114.11997426017854,22.583256260178533,11:11:0,11:12:0,11:12:0,11:18:0
order_37,114.13926887157962,22.60255087157962,114.142702,22.605984,114.158679,22.618809,114.15675062571158,22.620032625711584,11:10:0,11:11:0,11:13:0,11:17:0
order_52,114.13938776236833,22.602669762368336,114.142702,22.605984,114.118748,22.582094,114.12115816443317,22.58444016443317,11:10:0,11:11:0,11:14:0,11:20:0
order_77,114.13934958133862,22.602631581338624,114.142702,22.605984,114.118748,22.582094,114.11733378636089,22.580615786360887,11:10:0,11:11:0,11:15:0,11:21:0
order_35,114.13939124514226,22.602673245142256,114.142702,22.605984,114.128415,22.595504,114.12857314117986,22.591855141179852,11:10:0,11:11:0,11:16:0,11:19:0
order_61,114.13929504551356,22.602577045513563,114.142702,22.605984,114.156624,22.626498,114.16016780117988,22.623449801179884,11:10:0,11:11:0,11:17:0,11:21:0
order_25,114.14511927925433,22.608401279254323,114.142702,22.605984,114.151165,22.619451,114.15599742096713,22.619279420967125,11:47:0,11:48:0,11:48:0,11:50:0
order_70,114.12166805648958,22.674634056489584,114.124433,22.677399,114.142459,22.694497,114.14362254418596,22.69658854418596,11:14:0,11:15:0,11:15:0,11:19:0
order_79,114.12163967850287,22.67460567850288,114.124433,22.677399,114.100752,22.656017,114.10344576358854,22.65641176358854,11:14:0,11:15:0,11:16:0,11:21:0
order_55,114.12163902808948,22.67460502808948,114.124433,22.677399,114.100752,22.656017,114.10021623754338,22.653182237543383,11:14:0,11:15:0,11:17:0,11:22:0
order_27,114.12628636971557,22.679252369715584,114.124433,22.677399,114.140676,22.699641,114.14525743469692,22.698223434696924,11:43:0,11:43:0,11:43:0,11:48:0
order_63,114.12718395662276,22.68014995662276,114.124433,22.677399,114.100752,22.656017,114.09890826732001,22.651874267320018,11:49:0,11:50:0,11:50:0,11:55:0
order_6,114.12780660353845,22.680772603538458,114.124433,22.677399,114.100752,22.656017,114.09992723891621,22.65289323891621,11:53:0,11:54:0,11:54:0,12:0:0
order_47,114.12828027293415,22.681246272934146,114.124433,22.677399,114.100752,22.656017,114.1034531694733,22.656419169473303,11:56:0,11:57:0,11:57:0,12:3:0
order_0,114.03727054858372,22.614313548583713,114.032487,22.609530000000003,114.055576,22.6377,114.0571973710339,22.634240371033894,11:17:0,11:19:0,11:19:0,11:25:0
order_31,114.03726387033193,22.61430687033193,114.032487,22.609530000000003,114.055576,22.6377,114.05759079037725,22.63463379037725,11:18:0,11:20:0,11:20:0,11:26:0
order_24,114.03059495084887,22.607637950848865,114.032487,22.609530000000003,114.048529,22.631614,114.05114802537196,22.628191025371954,11:19:0,11:19:0,11:21:0,11:26:0
order_58,114.03046461771238,22.607507617712375,114.032487,22.609530000000003,114.048529,22.631614,114.05083456345233,22.62787756345233,11:19:0,11:19:0,11:22:0,11:27:0
order_73,114.03051904897512,22.60756204897512,114.032487,22.609530000000003,114.048529,22.631614,114.05159608152408,22.628639081524085,11:19:0,11:19:0,11:23:0,11:28:0
order_69,114.03378106875509,22.61082406875509,114.032487,22.609530000000003,114.055576,22.6377,114.05807194536243,22.635114945362435,11:40:0,11:40:0,11:40:0,11:47:0
order_1,114.03414221441041,22.61118521441041,114.032487,22.609530000000003,114.048529,22.631614,114.05163408330571,22.62867708330571,11:42:0,11:42:0,11:42:0,11:47:0
order_66,114.03617966367605,22.613222663676055,114.032487,22.609530000000003,114.048529,22.631614,114.05180399235404,22.628846992354035,11:55:0,11:56:0,11:56:0,12:1:0
order_38,114.01508706324513,22.660080063245143,114.016832,22.661825,114.000758,22.640638,113.9977388077901,22.642731807790106,11:20:0,11:20:0,11:20:0,11:25:0
order_32,114.01502515368676,22.660018153686764,114.016832,22.661825,114.000758,22.640638,113.99622892496,22.641221924959993,11:20:0,11:20:0,11:21:0,11:26:0
order_30,114.01533499311331,22.660327993113317,114.016832,22.661825,114.028856,22.67936,114.03233958914042,22.677332589140423,11:22:0,11:22:0,11:22:0,11:26:0
order_53,114.01542490369339,22.660417903693396,114.016832,22.661825,114.038209,22.677213,114.03377687503668,22.678769875036682,11:22:0,11:22:0,11:23:0,11:28:0
order_34,114.01551769193496,22.660510691934967,114.016832,22.661825,114.000758,22.640638,113.99777752919229,22.642770529192298,11:23:0,11:23:0,11:24:0,11:29:0
order_11,114.01809872672892,22.663091726728933,114.016832,22.661825,114.041272,22.684732,114.04217795204647,22.687170952046483,11:40:0,11:40:0,11:40:0,11:46:0
order_59,114.01890027009682,22.663893270096832,114.016832,22.661825,114.000758,22.640638,113.9976530906571,22.642646090657095,11:45:0,11:45:0,11:45:0,11:50:0
order_71,114.01899985820872,22.663992858208722,114.016832,22.661825,114.000758,22.640638,113.99818193820171,22.643174938201717,11:45:0,11:45:0,11:46:0,11:51:0
order_13,114.01993896664237,22.664931966642374,114.016832,22.661825,114.000758,22.640638,113.99935369527549,22.644346695275498,11:51:0,11:52:0,11:52:0,11:57:0
order_49,114.0199583428425,22.66495134284251,114.016832,22.661825,114.003602,22.64748,114.00293744072718,22.647930440727187,11:52:0,11:53:0,11:53:0,11:56:0
order_33,114.38258805412757,22.729595054127557,114.383824,22.730831,114.360434,22.709142,114.36404886604097,22.711055866040965,11:24:0,11:24:0,11:24:0,11:30:0
order_65,114.38278154412536,22.729788544125356,114.383824,22.730831,114.394902,22.741882,114.39714543926813,22.744152439268127,11:25:0,11:25:0,11:25:0,11:28:0
order_44,114.38303444729195,22.730041447291935,114.383824,22.730831,114.360434,22.709142,114.36234395001624,22.70935095001623,11:26:0,11:26:0,11:26:0,11:32:0
