Order_id,O_lng,O_lat,S_lng,S_lat,L_lng,L_lat,D_lng,D_lat,Start_time,Arrive_store_time,Delivery_start_time,End_time
order_19,114.03181310765086,22.53245910765087,114.027025,22.527671,114.05157,22.547694,114.04944057809014,22.55008657809014,11:2:0,11:4:0,11:4:0,11:9:0
order_49,114.02225997439409,22.5229059743941,114.027025,22.527671,114.04205,22.540168,114.04335350823482,22.543999508234823,11:1:0,11:3:0,11:5:0,11:8:0
order_18,114.02372096868245,22.523748968682465,114.027025,22.527671,114.046844,22.545791,114.04785007661317,22.54787807661318,11:8:0,11:9:0,11:9:0,11:14:0
order_75,114.02388284802092,22.52391084802092,114.027025,22.527671,114.05157,22.547694,114.04993519189998,22.549963191899977,11:9:0,11:10:0,11:10:0,11:16:0
order_6,114.02397680810196,22.524004808101964,114.027025,22.527671,114.046844,22.545791,114.04644882226849,22.546476822268485,11:9:0,11:10:0,11:11:0,11:16:0
order_23,114.02388651321759,22.523914513217598,114.027025,22.527671,114.04205,22.540168,114.04156567671016,22.541593676710164,11:9:0,11:10:0,11:12:0,11:16:0
order_42,114.02418104634576,22.524209046345767,114.027025,22.527671,114.046844,22.545791,114.04436649011977,22.54439449011977,11:11:0,11:12:0,11:13:0,11:18:0
order_43,114.0242177615999,22.524245761599907,114.027025,22.527671,114.046844,22.545791,114.04789959849829,22.547927598498298,11:11:0,11:12:0,11:14:0,11:19:0
order_74,114.02956353348367,22.52959153348368,114.027025,22.527671,114.046844,22.545791,114.04831810941623,22.548346109416237,11:45:0,11:46:0,11:46:0,11:50:0
order_36,114.0297225570724,22.529750557072408,114.027025,22.527671,114.046844,22.545791,114.04588754847848,22.545915548478472,11:46:0,11:47:0,11:47:0,11:51:0
order_66,114.03136662017879,22.531394620178794,114.027025,22.527671,114.05157,22.547694,114.0499983180324,22.550026318032398,11:57:0,11:58:0,11:58:0,12:4:0
