Order_id,O_lng,O_lat,S_lng,S_lat,L_lng,L_lat,D_lng,D_lat,Start_time,Arrive_store_time,Delivery_start_time,End_time
order_26,114.32459358954952,22.674603589549516,114.3294,22.67941,114.314266,22.66194,114.31267252175219,22.66268252175219,11:1:0,11:3:0,11:3:0,11:7:0
order_14,114.32456544803065,22.674575448030648,114.3294,22.67941,114.314266,22.66194,114.31522583838189,22.665235838381886,11:1:0,11:3:0,11:4:0,11:8:0
order_20,114.32459210410839,22.67460210410839,114.3294,22.67941,114.314266,22.66194,114.31191875315378,22.661928753153763,11:1:0,11:3:0,11:5:0,11:9:0
order_16,114.3250386917625,22.675048691762495,114.3294,22.67941,114.314266,22.66194,114.31073397805913,22.66074397805912,11:4:0,11:5:0,11:6:0,11:10:0
order_19,114.32529153534207,22.675301535342072,114.3294,22.67941,114.344004,22.694466,114.34362134569095,22.693631345690935,11:5:0,11:6:0,11:7:0,11:10:0
order_38,114.3254933908896,22.675503390889602,114.3294,22.67941,114.314266,22.66194,114.31092492507017,22.66093492507017,11:6:0,11:7:0,11:8:0,11:12:0
order_6,114.32558283073054,22.675592830730526,114.3294,22.67941,114.314266,22.66194,114.31285915875121,22.6628691587512,11:7:0,11:8:0,11:9:0,11:13:0
order_2,114.33322088080483,22.683230880804828,114.3294,22.67941,114.314266,22.66194,114.31191398870045,22.66192398870044,11:56:0,11:57:0,11:57:0,12:1:0
order_36,114.33389251808941,22.683902518089404,114.3294,22.67941,114.314266,22.66194,114.31301652876483,22.663026528764824,12:0:0,12:2:0,12:2:0,12:6:0
order_27,114.14750836589772,22.700594365897715,114.143134,22.69622,114.125003,22.682223,114.12516134366652,22.678247343666513,11:59:0,12:0:0,12:0:0,12:5:0
order_8,113.89793527026289,22.72988527026288,113.899972,22.731922,113.925581,22.757479,113.92515389376578,22.757103893765773,11:18:0,11:18:0,11:18:0,11:25:0
order_10,113.89789430888655,22.729844308886552,113.899972,22.731922,113.925581,22.757479,113.92534991565607,22.757299915656073,11:18:0,11:18:0,11:19:0,11:26:0
order_12,113.89816920175328,22.730119201753265,113.899972,22.731922,113.919306,22.750578,113.92015837950596,22.752108379505966,11:20:0,11:20:0,11:20:0,11:25:0
order_37,113.90402280209395,22.735972802093944,113.899972,22.731922,113.919306,22.750578,113.91793069020352,22.749880690203515,11:57:0,11:58:0,11:58:0,12:3:0
order_22,113.87718463305634,22.57470663305635,113.872649,22.570171,113.892893,22.587864,113.89349423097373,22.59101623097374,11:24:0,11:26:0,11:26:0,11:30:0
order_24,113.87725965727628,22.574781657276283,113.872649,22.570171,113.892893,22.587864,113.89384027336635,22.591362273366347,11:26:0,11:28:0,11:28:0,11:32:0
order_15,113.87232828430504,22.569850284305048,113.872649,22.570171,113.892893,22.587864,113.88900249124222,22.58652449124223,11:29:0,11:29:0,11:29:0,11:33:0
order_7,113.87218594078644,22.56970794078644,113.872649,22.570171,113.887326,22.581358,113.88633029413275,22.583852294132754,11:29:0,11:29:0,11:30:0,11:33:0
order_21,113.87225344719184,22.569775447191844,113.872649,22.570171,113.861026,22.554082,113.85925316659268,22.55677516659268,11:29:0,11:29:0,11:31:0,11:34:0
order_35,114.10685948108308,22.554886481083077,114.106667,22.554694,114.125685,22.567206,114.12256868970132,22.570595689701324,11:33:0,11:33:0,11:33:0,11:37:0
order_5,114.10702180653013,22.555048806530127,114.106667,22.554694,114.123777,22.574905,114.1266148603238,22.57464186032379,11:34:0,11:34:0,11:34:0,11:38:0
order_34,114.10719319391077,22.555220193910777,114.106667,22.554694,114.090171,22.536952,114.08957139041078,22.537598390410785,11:35:0,11:35:0,11:35:0,11:39:0
order_0,114.10737028423137,22.55539728423137,114.106667,22.554694,114.095901,22.543213,114.09233784235568,22.54036484235568,11:36:0,11:36:0,11:36:0,11:39:0
order_9,114.10738911398337,22.55541611398337,114.106667,22.554694,114.090171,22.536952,114.08796002554335,22.535987025543356,11:36:0,11:36:0,11:37:0,11:41:0
order_23,114.10743848861574,22.555465488615738,114.106667,22.554694,114.090171,22.536952,114.08782357905494,22.535850579054937,11:36:0,11:36:0,11:38:0,11:42:0
order_29,114.10765932180391,22.555686321803908,114.106667,22.554694,114.125685,22.567206,114.12254414886253,22.570571148862527,11:38:0,11:38:0,11:39:0,11:43:0
order_28,114.10741332694141,22.55544032694142,114.106667,22.554694,114.118152,22.567812,114.12209800585103,22.570125005851033,11:36:0,11:36:0,11:40:0,11:43:0
order_33,114.02961805049675,22.52964605049676,114.027419,22.527447,114.046844,22.545791,114.04647839926331,22.546506399263315,11:46:0,11:46:0,11:46:0,11:51:0
order_4,114.02968698191965,22.529714981919664,114.027419,22.527447,114.04205,22.540168,114.043896838636,22.543924838636013,11:46:0,11:47:0,11:47:0,11:51:0
order_13,114.02981830247685,22.529846302476855,114.027419,22.527447,114.046844,22.545791,114.04879870513757,22.548826705137582,11:47:0,11:48:0,11:48:0,11:53:0
order_3,114.32458011008924,22.67459011008924,114.338293,22.69274,114.344004,22.694466,114.34412593732405,22.694135937324052,11:1:0,11:8:0,11:8:0,11:9:0
order_32,114.32478869344078,22.674798693440774,114.338293,22.69274,114.344004,22.694466,114.34387123766223,22.693881237662225,11:2:0,11:9:0,11:9:0,11:10:0
order_39,114.32507000389539,22.67508000389539,114.338293,22.69274,114.344004,22.694466,114.34453986752378,22.69454986752377,11:4:0,11:11:0,11:11:0,11:12:0
order_25,114.34088241489596,22.695329414895966,114.338293,22.69274,114.360434,22.709142,114.3584960578694,22.712943057869406,11:48:0,11:49:0,11:49:0,11:54:0
order_31,114.34110044461802,22.695547444618033,114.338293,22.69274,114.321407,22.68102,114.32425694635832,22.678703946358333,11:49:0,11:50:0,11:50:0,11:53:0
order_30,114.34131527912557,22.69576227912558,114.338293,22.69274,114.321407,22.68102,114.32305989063636,22.67750689063637,11:51:0,11:52:0,11:52:0,11:55:0
order_1,114.3415120686829,22.695959068682914,114.338293,22.69274,114.321407,22.68102,114.32228453055576,22.67673153055577,11:52:0,11:53:0,11:53:0,11:57:0
order_11,114.34164085640342,22.696087856403423,114.338293,22.69274,114.321407,22.68102,114.32336725124944,22.677814251249444,11:53:0,11:54:0,11:54:0,11:58:0
order_17,114.3416406838185,22.696087683818508,114.338293,22.69274,114.360434,22.709142,114.35897499720049,22.7134219972005,11:53:0,11:54:0,11:55:0,12:0:0
order_18,114.33323830919215,22.683248309192155,114.338293,22.69274,114.344004,22.694466,114.34754400217012,22.69755400217012,11:56:0,11:59:0,11:59:0,12:0:0
