Order_id,O_lng,O_lat,S_lng,S_lat,L_lng,L_lat,D_lng,D_lat,Start_time,Arrive_store_time,Delivery_start_time,End_time
order_32,113.88521288901124,22.586393889011237,113.880674,22.581855,113.862933,22.563341,113.86427223670192,22.565453236701916,11:4:0,11:6:0,11:6:0,11:10:0
order_69,113.88669898295713,22.560384982957125,113.880674,22.581855,113.90478,22.578518,113.90497452586484,22.57866052586485,11:12:0,11:19:0,11:19:0,11:23:0
order_37,113.87639981771763,22.577580817717624,113.880674,22.581855,113.862933,22.563341,113.86354309407558,22.564724094075583,11:4:0,11:5:0,11:20:0,11:24:0
order_33,113.88712629650948,22.560812296509486,113.880674,22.581855,113.912026,22.5836,113.9084574285783,22.58214342857831,11:14:0,11:21:0,11:21:0,11:26:0
order_46,113.93992355305625,22.521823553056247,113.880674,22.581855,113.958586,22.546499,113.96151522039705,22.543415220397037,11:19:0,11:46:0,11:46:0,12:0:0
order_99,113.93282359163447,22.514723591634468,113.880674,22.581855,113.911994,22.490105,113.91134642547577,22.49324642547577,11:17:0,11:44:0,11:47:0,12:4:0
order_20,113.93277706382638,22.514677063826372,113.880674,22.581855,113.914344,22.501885,113.91768199907843,22.49958199907842,11:16:0,11:43:0,11:48:0,12:3:0
order_71,113.9331693502877,22.5150693502877,113.880674,22.581855,113.914344,22.501885,113.9176117530171,22.499511753017092,11:19:0,11:46:0,11:49:0,12:4:0
order_97,113.87645189490672,22.577632894906724,113.880674,22.581855,113.862933,22.563341,113.86416542959839,22.565346429598392,11:4:0,11:5:0,11:50:0,11:54:0
order_66,113.87669242590789,22.57787342590789,113.880674,22.581855,113.895019,22.600706,113.89780726447972,22.59898826447973,11:6:0,11:7:0,11:51:0,11:55:0
order_36,113.93310025079609,22.51500025079609,113.880674,22.581855,113.916008,22.496813,113.91465346231982,22.496553462319813,11:18:0,11:45:0,11:52:0,12:8:0
order_70,113.88705497790434,22.56074097790434,113.880674,22.581855,113.912026,22.5836,113.91016519247248,22.583851192472483,11:14:0,11:21:0,11:53:0,11:58:0
order_67,113.89153888025409,22.56522488025409,113.880674,22.581855,113.86547,22.537137,113.86568023263135,22.539366232631355,11:43:0,11:49:0,11:54:0,12:2:0
order_15,113.8039251469262,22.701305146926202,113.880674,22.581855,113.815865,22.711255,113.81640735081925,22.713787350819246,11:37:0,12:23:0,12:23:0,12:49:0
order_40,113.93271071708564,22.514610717085635,113.880674,22.581855,113.916008,22.496813,113.91389470850868,22.495794708508672,11:16:0,11:43:0,12:24:0,12:41:0
order_30,113.93266933499729,22.514569334997283,113.880674,22.581855,113.916008,22.496813,113.91234281552293,22.494242815522924,11:16:0,11:43:0,12:25:0,12:42:0
order_75,113.88308400727726,22.58426500727726,113.880674,22.581855,113.895019,22.600706,113.89683338364543,22.598014383645427,11:47:0,11:48:0,12:26:0,12:30:0
order_78,113.84751152987181,22.758727529871816,113.880674,22.581855,113.864892,22.781068,113.86944184908153,22.780657849081525,11:2:0,12:1:0,12:27:0,13:4:0
order_29,113.89433438306278,22.568020383062795,113.880674,22.581855,113.912026,22.5836,113.91109685403131,22.584782854031317,11:51:0,11:57:0,12:28:0,12:33:0
order_16,113.94366252888001,22.504521528880005,113.880674,22.581855,113.926787,22.487269,113.92341687179382,22.48427587179381,11:56:0,12:28:0,12:29:0,12:48:0
order_55,113.88687121677064,22.560557216770647,113.880674,22.581855,113.912026,22.5836,113.90884733147085,22.58253333147085,11:13:0,11:20:0,12:30:0,12:35:0
order_7,113.94381538402072,22.50467438402072,113.880674,22.581855,113.926787,22.487269,113.92452732405803,22.48538632405803,11:57:0,12:29:0,12:31:0,12:50:0
order_39,113.89385035389074,22.56753635389074,113.880674,22.581855,113.86547,22.537137,113.86557434267169,22.539260342671696,11:57:0,12:3:0,12:32:0,12:41:0
order_27,113.93896599736367,22.499824997363664,113.880674,22.581855,113.926787,22.487269,113.9257059578186,22.48656495781859,11:26:0,11:58:0,12:33:0,12:52:0
order_31,113.93324058963753,22.515140589637536,113.880674,22.581855,113.920909,22.502911,113.92182639345158,22.50372639345158,11:19:0,11:46:0,12:34:0,12:50:0
order_1,113.9328594966124,22.5147594966124,113.880674,22.581855,113.947613,22.534249,113.95243212280688,22.53433212280688,11:17:0,11:44:0,12:35:0,12:49:0
order_23,113.8470821670433,22.7582981670433,113.880674,22.581855,113.869395,22.774714,113.86702265472013,22.77823865472014,11:0:0,11:59:0,12:36:0,13:12:0
order_3,113.8832934956245,22.58447449562451,113.880674,22.581855,113.862933,22.563341,113.86171321270506,22.56289421270505,11:48:0,11:49:0,12:37:0,12:41:0
order_18,113.84750190645421,22.758717906454216,113.880674,22.581855,113.864892,22.781068,113.86774825537087,22.77896425537088,11:2:0,12:1:0,12:38:0,13:15:0
order_21,114.12183326411775,22.549494264117758,113.880674,22.581855,114.139506,22.57101,114.1442027384925,22.571863738492496,11:43:0,12:58:0,12:58:0,13:42:0
order_85,113.93929523918594,22.521195239185932,113.880674,22.581855,113.947613,22.534249,113.9488572336786,22.530757233678585,11:58:0,12:25:0,12:59:0,13:13:0
order_58,113.9391833211862,22.500042321186193,113.880674,22.581855,113.926787,22.487269,113.9243759724734,22.485234972473393,11:27:0,11:59:0,13:0:0,13:19:0
order_17,113.85689284338551,22.76810884338551,113.880674,22.581855,113.879915,22.786161,113.87789510739128,22.789111107391278,11:42:0,12:44:0,13:1:0,13:38:0
order_38,113.93298982154182,22.514889821541814,113.880674,22.581855,113.916008,22.496813,113.91280892969866,22.494708929698646,11:18:0,11:45:0,13:2:0,13:18:0
