Order_id,O_lng,O_lat,S_lng,S_lat,L_lng,L_lat,D_lng,D_lat,Start_time,Arrive_store_time,Delivery_start_time,End_time
order_8,114.07925181178645,22.53738781178645,114.084147,22.542283,114.107675,22.57006,114.10788481877896,22.56602081877896,11:0:0,11:2:0,11:2:0,11:8:0
order_1,114.07949927843795,22.537635278437946,114.084147,22.542283,114.071578,22.526561,114.06799621261814,22.526132212618144,11:2:0,11:4:0,11:4:0,11:7:0
order_26,114.07973217085308,22.537868170853077,114.084147,22.542283,114.071578,22.526561,114.06949447194721,22.52763047194721,11:3:0,11:5:0,11:5:0,11:8:0
order_2,114.08005179561313,22.53818779561313,114.084147,22.542283,114.102697,22.563819,114.10294404648207,22.56108004648206,11:5:0,11:6:0,11:6:0,11:11:0
order_7,114.0802399879862,22.538375987986203,114.084147,22.542283,114.107675,22.57006,114.10822243705539,22.56635843705538,11:6:0,11:7:0,11:7:0,11:14:0
order_5,114.08401038242619,22.54298138242618,114.084147,22.542283,114.071578,22.526561,114.06766179318629,22.526632793186277,11:32:0,11:32:0,11:32:0,11:35:0
order_29,113.81561411896061,22.665252118960606,113.818955,22.668593,113.834325,22.687901,113.83754415560361,22.687182155603608,11:10:0,11:11:0,11:11:0,11:15:0
order_13,113.81552754385844,22.665165543858436,113.818955,22.668593,113.834325,22.687901,113.8388136753327,22.688451675332704,11:10:0,11:11:0,11:12:0,11:16:0
order_3,113.81611860330878,22.665756603308772,113.818955,22.668593,113.834325,22.687901,113.83438972089985,22.68402772089985,11:13:0,11:14:0,11:14:0,11:18:0
order_23,113.98777028708086,22.550366287080873,113.990164,22.55276,113.964806,22.53218,113.9678128457995,22.530408845799503,11:16:0,11:17:0,11:17:0,11:22:0
order_24,113.98769900807788,22.55029500807788,113.990164,22.55276,113.978767,22.536458,113.97419796107016,22.53679396107016,11:16:0,11:17:0,11:18:0,11:21:0
order_19,113.98801318096382,22.55060918096382,113.990164,22.55276,113.978767,22.536458,113.97509977754406,22.537695777544062,11:18:0,11:18:0,11:19:0,11:22:0
order_16,113.98772276434318,22.550318764343174,113.990164,22.55276,113.971317,22.5392,113.97323048311874,22.53582648311874,11:16:0,11:17:0,11:20:0,11:24:0
order_12,113.98820930064994,22.55080530064995,113.990164,22.55276,113.978767,22.536458,113.97583527481791,22.538431274817913,11:19:0,11:19:0,11:21:0,11:24:0
order_28,113.98856397381265,22.551159973812652,113.990164,22.55276,113.964806,22.53218,113.96960980984483,22.532205809844832,11:21:0,11:21:0,11:22:0,11:27:0
order_20,113.98844667020677,22.551042670206773,113.990164,22.55276,113.978767,22.536458,113.9746105793934,22.5372065793934,11:21:0,11:21:0,11:23:0,11:26:0
order_4,113.98880922687955,22.551405226879556,113.990164,22.55276,113.964806,22.53218,113.96848763007289,22.531083630072892,11:23:0,11:23:0,11:24:0,11:29:0
order_17,114.079858952864,22.537994952864008,114.083876,22.542847,114.102697,22.563819,114.10724951229463,22.565385512294633,11:4:0,11:6:0,11:6:0,11:11:0
order_14,114.07994270358869,22.538078703588692,114.083876,22.542847,114.097192,22.557417,114.0986021029279,22.556738102927902,11:5:0,11:6:0,11:7:0,11:10:0
order_22,114.08401149360928,22.54298249360928,114.083876,22.542847,114.062259,22.527399,114.06642211571439,22.52539311571438,11:32:0,11:32:0,11:32:0,11:36:0
order_0,114.08426681564606,22.543237815646055,114.083876,22.542847,114.066092,22.519896,114.0635457224019,22.522516722401896,11:34:0,11:34:0,11:34:0,11:39:0
order_25,114.08466357065548,22.543634570655477,114.083876,22.542847,114.071578,22.526561,114.0700320809247,22.529003080924706,11:37:0,11:37:0,11:37:0,11:41:0
order_11,114.08847846260916,22.546614462609163,114.083876,22.542847,114.066092,22.519896,114.0648669918785,22.5230029918785,11:59:0,12:0:0,12:0:0,12:6:0
order_21,114.01266345537107,22.73393245537107,114.011374,22.732643,114.030031,22.754902,114.03200528593715,22.753274285937145,11:40:0,11:40:0,11:40:0,11:45:0
order_15,114.01274615554809,22.734015155548086,114.011374,22.732643,114.030031,22.754902,114.03332848876936,22.754597488769356,11:40:0,11:40:0,11:41:0,11:46:0
order_27,114.01299556800772,22.73426456800772,114.011374,22.732643,114.030031,22.754902,114.02960906882927,22.750878068829266,11:42:0,11:42:0,11:42:0,11:47:0
order_9,114.01331243360146,22.73458143360145,114.011374,22.732643,114.030031,22.754902,114.02987221478914,22.75114121478913,11:44:0,11:44:0,11:44:0,11:50:0
order_10,114.19198652900762,22.63893252900763,114.189083,22.636029,114.164086,22.610627,114.16551857894433,22.612464578944333,11:50:0,11:51:0,11:51:0,11:57:0
order_6,114.19383020439726,22.640776204397266,114.189083,22.636029,114.206336,22.659783,114.21005349060533,22.65699949060534,11:54:0,11:56:0,11:56:0,12:1:0
order_18,114.19293760226415,22.639883602264153,114.189083,22.636029,114.214763,22.658494,114.21450623675199,22.661452236751998,11:56:0,11:57:0,11:57:0,12:3:0
