Order_id,O_lng,O_lat,S_lng,S_lat,L_lng,L_lat,D_lng,D_lat,Start_time,Arrive_store_time,Delivery_start_time,End_time
order_7,113.83679842487439,22.80033242487439,113.840966,22.8045,113.8663,22.824182,113.86216847606248,22.825702476062485,11:5:0,11:6:0,11:6:0,11:12:0
order_2,113.83698525497577,22.80051925497577,113.840966,22.8045,113.829726,22.789466,113.82691880153209,22.790452801532087,11:6:0,11:7:0,11:7:0,11:11:0
order_1,113.83743888407834,22.800972884078345,113.840966,22.8045,113.8663,22.824182,113.86293750171124,22.826471501711254,11:9:0,11:10:0,11:10:0,11:16:0
order_8,113.96219750774662,22.581049507746624,113.963923,22.582775,113.937368,22.558371,113.93941133055205,22.558263330552055,11:20:0,11:20:0,11:20:0,11:27:0
order_0,113.96216132764833,22.581013327648332,113.963923,22.582775,113.947854,22.57141,113.94819271810702,22.567044718107034,11:20:0,11:20:0,11:21:0,11:25:0
order_3,113.96319008764664,22.58204208764664,113.963923,22.582775,113.937368,22.558371,113.93914910496014,22.55800110496014,11:27:0,11:27:0,11:27:0,11:33:0
order_5,113.9638477249491,22.58269972494912,113.963923,22.582775,113.943812,22.56396,113.94205238885694,22.56090438885694,11:31:0,11:31:0,11:31:0,11:35:0
order_4,113.96668587413211,22.585537874132115,113.963923,22.582775,113.943812,22.56396,113.94389000837118,22.56274200837119,11:49:0,11:50:0,11:50:0,11:55:0
order_9,113.96771255933626,22.586564559336267,113.963923,22.582775,113.943812,22.56396,113.9473303858391,22.5661823858391,11:56:0,11:57:0,11:57:0,12:2:0
order_6,113.96814472251715,22.586996722517156,113.963923,22.582775,113.947854,22.57141,113.95012275021728,22.568974750217276,11:59:0,12:0:0,12:0:0,12:4:0
