Order_id,O_lng,O_lat,S_lng,S_lat,L_lng,L_lat,D_lng,D_lat,Start_time,Arrive_store_time,Delivery_start_time,End_time
order_26,113.92745460566223,22.505310605662228,113.922916,22.500772,113.94032,22.514026,113.93824365284127,22.51609965284126,11:1:0,11:3:0,11:3:0,11:6:0
order_27,113.92508754948186,22.50320654948185,113.922916,22.500772,113.951289,22.52624,113.94862663172414,22.526745631724133,11:48:0,11:49:0,11:49:0,11:55:0
order_9,113.9254340592494,22.503553059249388,113.922916,22.500772,113.89861,22.478851,113.89966722171643,22.47778622171642,11:50:0,11:51:0,11:51:0,11:57:0
order_11,113.9258886271992,22.504007627199197,113.922916,22.500772,113.904753,22.480371,113.9039928599111,22.4821118599111,11:53:0,11:54:0,11:54:0,11:59:0
order_20,113.92670812011174,22.50482712011173,113.922916,22.500772,113.944543,22.520164,113.9431627836309,22.521281783630887,11:58:0,11:59:0,11:59:0,12:4:0
order_17,113.92685851261258,22.504977512612573,113.922916,22.500772,113.89861,22.478851,113.89764209026592,22.475761090265905,11:59:0,12:0:0,12:0:0,12:6:0
order_1,113.9269560413232,22.50507504132319,113.922916,22.500772,113.904753,22.480371,113.90372507798396,22.481844077983954,12:0:0,12:1:0,12:1:0,12:6:0
order_16,113.89027126919682,22.55603126919681,113.8939,22.55966,113.91331,22.577058,113.91046690456685,22.57622690456684,11:8:0,11:9:0,11:9:0,11:14:0
order_13,113.89019262595927,22.555952625959275,113.8939,22.55966,113.91331,22.577058,113.91019371951178,22.575953719511784,11:8:0,11:9:0,11:10:0,11:15:0
order_10,113.89060787858537,22.556367878585366,113.8939,22.55966,113.91331,22.577058,113.91238055655081,22.578140556550814,11:10:0,11:11:0,11:11:0,11:16:0
order_29,113.89088994573636,22.556649945736353,113.8939,22.55966,113.91331,22.577058,113.91306343958895,22.57882343958895,11:12:0,11:13:0,11:13:0,11:17:0
order_12,113.89087284764388,22.55663284764388,113.8939,22.55966,113.91899,22.583129,113.91831095347253,22.584070953472523,11:12:0,11:13:0,11:14:0,11:20:0
order_7,113.89084855476105,22.556608554761052,113.8939,22.55966,113.906597,22.57174,113.9091105797775,22.574870579777507,11:12:0,11:13:0,11:15:0,11:18:0
order_6,113.89100387450443,22.556763874504433,113.8939,22.55966,113.86547,22.537137,113.86999355859464,22.53575355859464,11:13:0,11:14:0,11:16:0,11:22:0
order_14,113.84051473936279,22.7169177393628,113.84257,22.718973,113.827825,22.701495,113.82750770021158,22.703910700211583,11:18:0,11:18:0,11:18:0,11:23:0
order_5,113.84106080841964,22.717463808419648,113.84257,22.718973,113.822677,22.694939,113.81842293471436,22.69482593471437,11:22:0,11:22:0,11:22:0,11:28:0
order_23,113.8464974278477,22.722900427847698,113.84257,22.718973,113.827825,22.701495,113.82779549121408,22.704198491214076,11:57:0,11:58:0,11:58:0,12:2:0
order_25,113.88992386294164,22.781570862941646,113.890659,22.782306,113.867438,22.761037,113.87081495136395,22.762461951363957,11:27:0,11:27:0,11:27:0,11:32:0
order_28,113.89457729747478,22.78622429747478,113.890659,22.782306,113.867438,22.761037,113.86789472889986,22.75954172889986,11:57:0,11:58:0,11:58:0,12:4:0
order_8,113.86294188613455,22.65896088613455,113.862681,22.6587,113.89068,22.681884,113.88602743861969,22.68204643861969,11:33:0,11:33:0,11:33:0,11:39:0
order_3,113.86315114028712,22.659170140287117,113.862681,22.6587,113.839433,22.640658,113.84154107683453,22.637560076834532,11:35:0,11:35:0,11:35:0,11:40:0
order_18,113.8637904124221,22.65980941242211,113.862681,22.6587,113.839433,22.640658,113.840990924441,22.637009924441003,11:39:0,11:39:0,11:39:0,11:44:0
order_24,114.05541881284022,22.537203812840218,114.053876,22.535661,114.080482,22.556926,114.0785610054435,22.560346005443495,11:41:0,11:41:0,11:41:0,11:47:0
order_21,114.05556974777367,22.537354747773673,114.053876,22.535661,114.034977,22.518665,114.03449691486301,22.516281914863015,11:42:0,11:42:0,11:42:0,11:47:0
order_15,114.05564335309744,22.537428353097432,114.053876,22.535661,114.069323,22.547672,114.06851853621517,22.55030353621517,11:43:0,11:43:0,11:43:0,11:47:0
order_19,114.0561732640331,22.537958264033104,114.053876,22.535661,114.034977,22.518665,114.03642608743941,22.518211087439408,11:46:0,11:47:0,11:47:0,11:51:0
order_22,114.05617713193392,22.53796213193392,114.053876,22.535661,114.080482,22.556926,114.0767744545978,22.5585594545978,11:46:0,11:47:0,11:48:0,11:54:0
order_4,114.05628768190323,22.538072681903227,114.053876,22.535661,114.034977,22.518665,114.03428725093167,22.516072250931664,11:47:0,11:48:0,11:49:0,11:53:0
order_0,114.05634891266223,22.538133912662232,114.053876,22.535661,114.034977,22.518665,114.03318479752237,22.51496979752237,11:47:0,11:48:0,11:50:0,11:54:0
order_2,114.05886062013093,22.54064562013092,114.053876,22.535661,114.03925,22.524477,114.03906866778495,22.52085366778494,11:57:0,11:59:0,11:59:0,12:2:0
