order_ID,store_id,home_id,org_lng,org_lat,des_lng,des_lat
0.0,3701.0,8917.0,114.18804257170176,22.63218257170176,114.21410385764398,22.658243857643978
0.0,11091.0,7565.0,114.13095676025748,22.545435760257487,114.14672247106846,22.56120147106847
0.0,26549.0,18312.0,114.0583511807039,22.621737180703892,114.07880000336765,22.642186003367645
0.0,12838.0,11081.0,113.98908199266545,22.55167799266546,113.97285188264738,22.535447882647375
0.0,1973.0,9452.0,114.18751528690284,22.631655286902838,114.21679318890398,22.660933188903982
0.0,16488.0,9021.0,113.87041996444282,22.55464996444282,113.89600724171007,22.58023724171006
0.0,5067.0,1484.0,113.93639651403359,22.497255514033586,113.92440539361134,22.485264393611327
0.0,10276.0,5240.0,114.13070804361907,22.545187043619073,114.14657709246212,22.561056092462135
0.0,10754.0,5142.0,114.13085408456163,22.54533308456163,114.1490116026543,22.563490602654298
0.0,9410.0,14423.0,114.130443949664,22.544922949663995,114.15010614761192,22.564585147611922
0.0,1845.0,1132.0,114.19634871798922,22.640488717989232,114.21340006550456,22.657540065504552
0.0,12909.0,16814.0,113.98910360977929,22.5516996097793,113.97319775646879,22.535793756468795
0.0,149.0,3511.0,114.05858869920908,22.621974699209076,114.0794714924348,22.642857492434807
0.0,7140.0,9710.0,113.93702901043756,22.497888010437542,113.92503941925827,22.48589841925827
0.0,22410.0,6795.0,114.05846947454744,22.62185547454744,114.03835694472222,22.601742944722226
0.0,6566.0,9896.0,113.93685405582947,22.49771305582947,113.92401656190336,22.48487556190336
0.0,3124.0,1028.0,114.18786662128832,22.63200662128832,114.21533069462414,22.659470694624137
0.0,25817.0,10339.0,114.0581277742843,22.6215137742843,114.075147913701,22.638533913700993
0.0,21625.0,3313.0,114.19076749203221,22.637905492032214,114.21475987251539,22.661897872515393
0.0,2674.0,20143.0,114.19606219673604,22.640202196736038,114.21132406314975,22.65546406314975
0.0,16290.0,15056.0,113.99013553710722,22.552731537107235,113.97645792818304,22.539053928183048
0.0,18953.0,17817.0,113.87117205748595,22.55540205748595,113.89498227320524,22.579212273205247
0.0,1393.0,9379.0,114.18733827170908,22.631478271709078,114.20566253753762,22.64980253753762
0.0,16125.0,11069.0,113.99008524057501,22.552681240575012,113.97383904879376,22.536435048793766
0.0,15050.0,10555.0,113.98975709767426,22.552353097674267,113.97640142750035,22.538997427500355
0.0,5124.0,16590.0,113.93641373206482,22.497272732064815,113.92539165727962,22.48625065727962
0.0,10071.0,26477.0,114.13064570407961,22.545124704079623,114.14660546509485,22.561084465094854
0.0,23844.0,12721.0,114.19332623971685,22.640464239716863,114.2030540363156,22.650192036315612
0.0,13058.0,19280.0,113.99414108970296,22.556737089702974,113.97674296012669,22.539338960126692
0.0,19114.0,12946.0,113.87122117389072,22.555451173890717,113.88371878225142,22.567948782251424
