order_ID,store_id,home_id,org_lng,org_lat,des_lng,des_lat
0.0,3880.0,3791.0,114.09036769237923,22.55020269237924,114.07088059728747,22.53071559728747
0.0,9750.0,1353.0,114.02897970741255,22.650153707412553,114.00930498682973,22.630478986829743
0.0,26411.0,5397.0,114.1390282147001,22.685442214700103,114.11879455033736,22.665208550337354
0.0,11818.0,3198.0,113.88840472937953,22.56209072937953,113.86750567007245,22.541191670072457
0.0,14621.0,26300.0,114.05235878096484,22.69830678096484,114.02612477676863,22.672072776768623
0.0,12514.0,25507.0,114.13478697869758,22.681200978697568,114.12066448162427,22.66707848162427
0.0,16740.0,24019.0,113.79142493084748,22.68812993084748,113.8131784747402,22.709883474740206
0.0,3126.0,17391.0,114.08222410097099,22.542059100970985,114.06070341559847,22.520538415598473
0.0,514.0,12168.0,114.14023810619464,22.680805106194637,114.12580766671562,22.666374666715615
0.0,25034.0,16763.0,113.93493791673431,22.75099491673431,113.90911294450679,22.725169944506785
0.0,9527.0,7937.0,114.02891156109777,22.650085561097775,114.05299493617615,22.674168936176148
0.0,25518.0,16944.0,113.90304173085603,22.57878973085603,113.91633480046814,22.592082800468127
0.0,20568.0,500.0,114.03228096911043,22.653454969110435,114.05143550576695,22.67260950576695
0.0,19211.0,3240.0,113.93316100564292,22.74921800564292,113.94610609028669,22.76216309028669
0.0,9362.0,2616.0,114.02886117953781,22.650035179537813,114.048657622371,22.669831622371
0.0,22238.0,8119.0,113.90204061474086,22.577788614740857,113.88391720595082,22.55966520595082
0.0,2385.0,25376.0,114.08199806598176,22.54183306598176,114.11184687013855,22.57168187013856
0.0,25546.0,3007.0,114.13950194774941,22.685915947749407,114.11108212925063,22.657496129250628
0.0,344.0,11162.0,114.14018622637772,22.680753226377725,114.1291807901565,22.6697477901565
0.0,10696.0,10842.0,113.8880621875521,22.561748187552094,113.91381514641382,22.58750114641382
0.0,20082.0,8068.0,113.93342682304251,22.749483823042514,113.9079321194557,22.723989119455698
0.0,21541.0,16164.0,114.05061993671515,22.696567936715144,114.06909722543155,22.715045225431545
0.0,19687.0,16910.0,113.93728670824284,22.753343708242834,113.91642461483474,22.732481614834743
0.0,5254.0,25805.0,113.89685768224147,22.572605682241473,113.91417518305028,22.589923183050267
0.0,24382.0,16951.0,113.79375704272263,22.690462042722643,113.80732303410602,22.70402803410602
0.0,2562.0,12313.0,114.0820518690509,22.541886869050906,114.11085143981029,22.570686439810288
0.0,1147.0,5369.0,114.14043128845795,22.68099828845794,114.12484748144553,22.665414481445527
0.0,1657.0,241.0,114.14058697075555,22.68115397075554,114.12695879362293,22.66752579362293
0.0,10317.0,5333.0,113.88794654938962,22.56163254938963,113.904188521866,22.57787452186601
0.0,17565.0,23756.0,113.79167669890724,22.688381698907243,113.8105928667631,22.707297866763106
0.0,20194.0,15504.0,113.93672181624999,22.752778816249986,113.91276970711861,22.728826707118614
0.0,16299.0,19330.0,114.04902027407032,22.694968274070316,114.07115021483048,22.717098214830482
0.0,9368.0,8876.0,114.02886304803638,22.650037048036385,114.01734446258347,22.638518462583473
0.0,25735.0,11299.0,113.93515194047214,22.75120894047214,113.91630732813634,22.732364328136345
0.0,5819.0,7752.0,113.89702991190691,22.572777911906904,113.88666853440418,22.562416534404186
0.0,13080.0,1049.0,114.14091804224772,22.68733204224771,114.11087395287096,22.657287952870956
0.0,5307.0,11547.0,113.89687364014841,22.57262164014841,113.91676598949837,22.59251398949837
