order_ID,store_id,home_id,org_lng,org_lat,des_lng,des_lat
0.0,12305.0,16509.0,113.92167141249848,22.499527412498487,113.90300259997576,22.480858599975768
0.0,5568.0,14030.0,114.08934231516187,22.537726315161876,114.06731349271162,22.515697492711627
0.0,6772.0,26319.0,114.08970981940178,22.538093819401777,114.11179442323183,22.560178423231832
0.0,5985.0,26285.0,114.0894695542129,22.537853554212905,114.10945971343979,22.557843713439798
0.0,4678.0,9462.0,114.08907076875397,22.537454768753978,114.1186283033374,22.567012303337407
0.0,15545.0,15330.0,113.92265999485552,22.50051599485552,113.90160173201961,22.47945773201962
0.0,4927.0,15745.0,114.08914662349076,22.537530623490778,114.11663741804465,22.56502141804465
0.0,22901.0,13882.0,113.91008994978122,22.756976949781215,113.92422208399203,22.771109083992027
0.0,9077.0,27731.0,114.02891837711624,22.610699377116248,114.04847594396054,22.63025694396054
0.0,15477.0,1840.0,113.9270151571493,22.5048711571493,113.90624294879565,22.484098948795644
0.0,3083.0,11127.0,114.09472711827046,22.53565011827045,114.12263595971078,22.563558959710765
0.0,4113.0,24104.0,114.09657836255698,22.54496236255699,114.10954366669833,22.557927666698344
0.0,926.0,3434.0,114.1036087363101,22.544531736310084,114.11755403940181,22.558477039401804
0.0,24303.0,22990.0,113.9105177598545,22.757404759854495,113.9271156548238,22.774002654823786
0.0,14358.0,7555.0,113.92229784227656,22.500153842276564,113.94580780702597,22.52366380702597
0.0,23049.0,19604.0,113.91013511712792,22.757022117127924,113.92370753067061,22.770594530670607
0.0,24483.0,8119.0,113.91057286360117,22.757459863601177,113.92278005020695,22.76966705020695
0.0,10944.0,18641.0,114.029487916035,22.611268916034994,114.0463662661327,22.628147266132697
0.0,2523.0,11928.0,114.09455598584503,22.535478985845025,114.1143477515689,22.555270751568898
0.0,25872.0,25129.0,114.07331563848668,22.55909263848668,114.08548693580488,22.571263935804883
0.0,4822.0,13415.0,114.08911457338084,22.537498573380848,114.11058342801087,22.558967428010885
0.0,1690.0,19628.0,114.09430188400195,22.535224884001952,114.12445658226316,22.56537958226316
0.0,12461.0,4423.0,113.92171885100024,22.49957485100024,113.90376161600382,22.48161761600382
0.0,26336.0,26070.0,114.07345729548905,22.55923429548905,114.08894390960653,22.574720909606526
0.0,24410.0,4522.0,113.91055041811492,22.75743741811493,113.92363109546709,22.770518095467093
0.0,3008.0,12288.0,114.09470416747209,22.53562716747209,114.12221420408754,22.563137204087536
0.0,24092.0,13512.0,113.9104533052981,22.7573403052981,113.9278721535485,22.774759153548512
0.0,5348.0,9865.0,114.08927510515086,22.537659105150865,114.11403695817073,22.562420958170744
0.0,1662.0,680.0,114.09429346952402,22.535216469524013,114.12399710065783,22.56492010065782
0.0,1083.0,5619.0,114.09411651433103,22.535039514331036,114.11252865071549,22.55345165071548
