order_ID,store_id,home_id,org_lng,org_lat,des_lng,des_lat
0.0,1853.0,25075.0,114.03158534271888,22.532231342718894,114.04733226146294,22.54797826146294
0.0,22718.0,25225.0,114.38204108014227,22.74865608014226,114.4015420910135,22.76815709101349
0.0,21630.0,13817.0,114.38170912123911,22.748324121239108,114.40118768640917,22.76780268640917
0.0,7481.0,1508.0,114.02430804348928,22.52495404348929,114.05098522942879,22.551631229428793
0.0,22069.0,10982.0,114.38184292869657,22.748457928696556,114.40049162453774,22.767106624537732
0.0,5245.0,26696.0,114.02362594114307,22.524271941143066,114.04887655286278,22.549522552862786
0.0,15842.0,10284.0,114.02725376681286,22.527281766812862,114.04116170966807,22.541189709668078
0.0,23177.0,12076.0,114.38218115204725,22.74879615204724,114.40054250191437,22.76715750191436
0.0,4245.0,24541.0,114.02332077344175,22.52396677344176,114.04267850109632,22.54332450109633
0.0,5402.0,6922.0,114.03090703979767,22.53155303979767,114.04898657508993,22.54963257508994
