time,cur_obj,cur_bound,root_obj
2.7249999046325684,916.2373666665553,0.0,0.0
3.753000020980835,688.5611999999164,0.0,
5.6529998779296875,288.80459999975574,0.0,
7.736999988555908,263.3715999999549,0.0,
8.345999956130981,263.1897999999237,0.0,
8.41599988937378,256.8385999999409,0.0,
9.78600001335144,256.554199999955,0.0,
14.83899998664856,256.4353999999403,0.0,
14.852999925613403,253.01469999994515,0.0,
14.863999843597412,249.71109999991677,0.0,
16.500999927520752,249.3207999999613,0.0,
16.513000011444092,248.82149999998,0.0,
20.634999990463257,247.9833999999464,0.0,
21.901999950408936,247.98339976520947,0.0,
21.90999984741211,245.862199999945,0.0,
21.919999837875366,244.98399999995308,0.0,
32.91100001335144,244.9839998319694,0.0,
32.919999837875366,244.98399615727612,0.0,
32.92999982833862,244.76079999994545,0.0,
38.95099997520447,244.64919999986523,0.0,
42.13699984550476,244.5936999996702,0.0,
46.89800000190735,244.55019999996512,0.0,
60.222999811172485,244.55019999996352,0.0,
