time,cur_obj,cur_bound,root_obj
15.009999990463257,5180.111099998074,231.88676666666242,231.88676666666242
20.243000030517578,3877.519599999934,233.2887666666502,
20.26099991798401,3288.431533333278,233.2887666666502,
20.276999950408936,2330.1829999999027,233.2887666666502,
21.299000024795532,2087.47843333325,233.2887666666502,
22.016000032424927,1905.1032999999516,233.2887666666502,
26.25,1904.6342333331631,233.4937664949539,
26.831000089645386,1857.316433333006,233.4937664949539,
26.848000049591064,1656.159833333244,233.4937664949539,
26.86400008201599,1566.4611333332286,233.4937664949539,
29.973000049591064,1373.1123333330906,242.92268794482516,
34.17700004577637,1321.0448333331296,244.37186468228174,
37.66000008583069,1239.5390999999654,245.70876666661934,
37.6800000667572,1181.0117999999784,245.70876666661934,
38.82800006866455,1028.9292814906512,245.70876666661934,
60.026999950408936,1026.0948999996472,245.70876666661934,
60.045000076293945,1004.846599999466,245.70876666661934,
60.062000036239624,891.4347814906141,245.70876666661934,
60.26900005340576,891.4347814906098,245.70876666661934,
