time,cur_obj,cur_bound,root_obj
5.148999929428101,1e+100,60.034399999995,60.034399999995
5.170000076293945,208.0387999999739,60.034399999995,
5.178999900817871,198.30563333311784,60.034399999995,
5.197999954223633,163.2778999998518,60.034399999995,
5.198999881744385,131.92779999999584,60.034399999995,
5.267999887466431,125.66766666666172,60.034399999995,
5.391000032424927,120.99663333332774,60.034399999995,
5.559999942779541,120.9724999999953,60.034399999995,
5.6570000648498535,120.96383333332778,60.034399999995,
5.937000036239624,120.88226666665014,60.034399999995,
8.457000017166138,120.86369999995986,101.71686666667665,
8.792999982833862,120.86369998777172,101.71686666667756,
9.441999912261963,120.86369964765709,101.71686666667756,
11.057999849319458,120.86369929331158,101.71686666667847,
790.2089998722076,120.85423333333893,114.56925555556502,
955.0390000343323,120.85423289391474,115.9743177588125,
1200.1640000343323,120.85423266562248,115.99803333334239,
1200.2699999809265,120.85423266562282,115.99803333334239,
