time,cur_obj,cur_bound,root_obj
3.3287296295166016,7967.125699998302,0.0,0.0
5.58880615234375,7964.34259999817,0.0,
5.842868804931641,7785.645799998383,0.0,
7.002906799316406,6654.502899998966,0.0,
7.003904342651367,3906.9462666647814,0.0,
9.563766479492188,2485.407733332613,0.0,
19.468252182006836,2326.546799999338,0.0,
20.24637222290039,2242.3287333331464,0.0,
25.747356414794922,2031.587300000101,0.0,
33.58307647705078,1167.9042666660644,0.0,
33.58610534667969,979.9230333331943,0.0,
39.66969299316406,304.7150000002839,0.0,
71.28630447387695,288.5292999997728,0.0,
71.30978965759277,283.0591999995995,0.0,
71.32982063293457,283.0591964594423,0.0,
77.23011589050293,250.80699999976787,0.0,
87.67792129516602,250.8064140062088,0.0,
222.0675983428955,249.27729999992152,3.2741809263825417e-11,
280.4816188812256,249.27729922328217,122.99395551345515,
316.54240226745605,249.2772984464973,142.07445565012677,
335.90856552124023,249.2772976699889,151.0903211324403,
1033.32271194458,248.21709999938685,224.54313721093058,
1038.9521961212158,246.29350000017803,224.54313721093058,
1038.9537315368652,246.29349993491996,224.54313721093058,
1041.2167949676514,246.29230153817116,224.54313721093058,
1064.8727264404297,246.2886999994771,224.54313721093058,
1064.8762187957764,246.28630225114466,224.54313721093058,
1863.8541469573975,244.7086010727071,236.48352065688164,
1883.6503982543945,244.6533999997082,236.58018313151314,
1883.658390045166,244.5501999995031,236.5808916359288,
1888.6937313079834,244.5501990809098,236.59942885609203,
6432.301790237427,244.55019900026673,242.1222101679337,
7098.927921295166,244.55019897564125,242.68305093295203,
7200.733200073242,244.5501989756417,242.77259125987453,
