time,cur_obj,cur_bound,root_obj
0.1549999713897705,207.9258666666401,34.45033333333117,34.45033333333117
0.2050001621246338,172.10466666665252,34.4503333333314,
0.2690000534057617,141.10206666663544,34.4503333333314,
0.26999998092651367,95.71636666664472,34.4503333333314,
0.3619999885559082,68.8736666666673,34.4503333333314,
0.505000114440918,63.60826666666071,36.79583333333085,
0.6110000610351562,62.02236666666431,37.42083333333085,
0.6860001087188721,58.30166666666355,37.42083333333085,
0.749000072479248,55.10906666666051,37.42083333333085,
0.7960000038146973,53.60586666666222,37.42083333333085,
0.9070000648498535,53.605866666661996,53.605866666661996,
