time,cur_obj,cur_bound,root_obj
0.1549999713897705,207.9258666666392,14.001233333333403,14.001233333333403
0.20200014114379883,159.1261666666469,14.001233333333403,
0.24699997901916504,148.5405666666211,14.001233333333403,
0.28999996185302734,99.89726666666138,14.001233333333403,
0.3640000820159912,75.52066666666178,18.098733333333257,
0.4660000801086426,72.2089666666634,43.734469898131465,
0.47099995613098145,67.08636666666553,50.148479405649596,
0.5460000038146973,59.01626666665379,53.605866666638576,
0.5529999732971191,56.03486666664776,53.605866666638576,
0.5590000152587891,55.10906666664232,53.605866666639486,
0.562999963760376,53.605866666642214,53.605866666641305,
0.5659999847412109,53.6058666666421,53.6058666666421,
