time,cur_obj,cur_bound,root_obj
25.847000122070312,13858.989399994141,282.6192666666466,282.6192666666466
25.986999988555908,13021.917633328325,282.6192666666466,
56.27300000190735,12999.342033328343,282.61926666666113,
92.11899995803833,4530.465833333103,282.61926666666113,
152.39800000190735,4523.76659999878,282.61926666666113,
167.34400010108948,3644.5796666662936,282.61926666666113,
217.17200016975403,2596.355066665041,282.61926666666113,
272.61500000953674,2167.961033332016,282.61926666666113,
286.0350000858307,1826.496699999625,282.61926666666113,
306.14600014686584,1541.7572000122454,282.61926666666113,
388.8400001525879,1342.3933333327295,282.61926666666113,
388.893000125885,1300.9966999988974,282.61926666666113,
388.9379999637604,1272.71726666647,282.61926666666113,
388.98200011253357,1125.9546999996091,282.61926666666113,
389.02699995040894,1080.2603666639334,282.61926666666113,
389.07400012016296,1045.760399997962,282.61926666666113,
641.3580000400543,1044.3959999988147,282.61926666666113,
715.7369999885559,914.7714999981108,282.61926666666113,
715.8020000457764,865.820833331687,282.61926666666113,
764.3380000591278,837.3903333333146,282.61926666666113,
801.2180001735687,832.3725999985472,282.61926666666113,
801.2720000743866,830.249799519137,282.61926666666113,
1238.2940001487732,803.0570324491273,282.61926666666113,
1238.3710000514984,802.3394328091381,282.61926666666113,
1238.4300000667572,800.3100328526925,282.61926666666113,
1238.4830000400543,799.9220663157175,282.61926666666113,
1332.0780000686646,795.9756717231357,282.61926666666113,
1332.143000125885,795.5489994754607,282.61926666666113,
1332.2039999961853,795.1246102694422,282.61926666666113,
1332.2590000629425,788.3177996463928,282.61926666666113,
1332.3159999847412,778.7384996823821,282.61926666666113,
1613.4570000171661,777.0783999995765,282.61926666666113,
1613.5599999427795,775.9501333329099,282.61926666666113,
1613.6510000228882,775.9501324324519,282.61926666666113,
1743.630000114441,773.1537597736897,282.61926666666113,
1950.1960000991821,771.7437321437901,282.61926666666113,
1958.4379999637604,769.2082657660212,282.61926666666113,
2156.973000049591,763.8512666669849,282.61926666666113,
2160.786999940872,757.069866666061,282.61926666666113,
2236.00200009346,757.0665198972274,282.61926666666113,
2455.4830000400543,755.4336666661402,282.61926666666113,
2691.1200001239777,746.3745999991661,282.61926666666113,
2691.255000114441,745.0688666660135,282.61926666666113,
2691.375,745.047866666253,282.61926666666113,
2691.496999979019,742.918532692056,282.61926666666113,
2737.8840000629425,741.6086333332642,282.61926666666113,
2850.3810000419617,740.8660666662909,282.61926666666113,
2992.1470000743866,740.7191999994975,282.61926666666113,
3079.180000066757,733.0659666664142,282.61926666666113,
3079.271000146866,729.9848333328991,282.61926666666113,
3330.7109999656677,729.9527333328879,282.61926666666113,
3330.795000076294,729.9527330326673,282.61926666666113,
3388.2880001068115,729.4916666654026,282.61926666666113,
3388.3700001239777,729.4472666661895,282.61926666666113,
3512.7799999713898,723.8753666665143,282.61926666666113,
3512.866000175476,722.9971666657948,282.61926666666113,
3512.9450001716614,718.9494666657265,282.61926666666113,
4076.207999944687,706.9243666659313,282.61926666666113,
4779.482000112534,705.0815999994375,282.61926666666113,
4779.569000005722,705.0815983850771,282.61926666666113,
6008.894000053406,703.1652650515753,282.61926666666113,
6008.982000112534,702.8446997090068,282.61926666666113,
7201.218000173569,702.8446997089945,282.61926666666113,
